-1974849756,86.44,loan e  ;loans  ;credit  ;treatment  ;secured loans  ;,50
-1975820580,15.889999999999999,attorney  ;lemon automobile law  ;lawyer  ;lemon law  ;,42
-197675183,65.59,trading  ;twitter  ;mortgage  ;loans  ;remortgage adverse credit  ;remortgage adverse  ;credit  ;,31
-1978344811,429.53,kids cards games for  ;katy perry  ;youtube videos  ;facebook  ;singles american  ;snooki  ;lautner taylor  ;cupcakes  ;gomez selena  ;cyrus miley  ;deal play no or  ;lil kim  ;miami heat  ;kardashian kim  ;ipad  ;gaga lady  ;domain yahoo  ;hosting yahoo web  ;donate text to  ;hosting  ;pattinson robert  ;domain yahoo name  ;recovery  ;pay phone as  ;jackson michael  ;hidden object  ;twitter  ;bieber justin  ;moon new  ;minaj nicki  ;photos stock  ;4 iphone  ;donate  ;credit  ;,290
-1979532872,106.60000000000001,mobile technology  ;facebook  ;software  ;blackberry apps  ;phones best  ;transfer  ;twitter  ;ipad  ;4 iphone  ;credit  ;phones t at and  ;,54
-1979780954,49.11,laptops best the  ;mobile technology  ;software  ;photography stock uk  ;monitors lcd  ;lcd tv or  ;phones best  ;phones prices and  ;phones t at and  ;,155
-1980832690,14.68,attorney  ;lawyer  ;,39
-1981164443,26.98,hidden object  ;twitter  ;facebook  ;ipad  ;4 iphone  ;olympics  ;,95
-1981614888,8.75,facebook  ;,59
-198243620,524.74,insurance  ;term insurance  ;facebook  ;software  ;loans  ;electricity gas  ;cheap term insurance life  ;mortgage  ;quote insurance life online  ;cheap insurance life  ;quote insurance life  ;credit  ;cheap medical insurance  ;affiliate google  ;quotes insurance life  ;,52
-1982584451,49.2,twitter  ;facebook  ;deal play no or  ;dominos pizza menu  ;credit  ;,45
-1982632547,124.52999999999999,laptops best the  ;youtube videos  ;facebook  ;android developer application  ;android apps developer  ;ipad  ;canon cameras  ;phones prices and  ;phones t at and  ;affiliate google  ;cameras digital  ;software  ;phones best  ;hidden object  ;twitter  ;samsung phones  ;4 iphone  ;credit  ;,130
-1983467976,254.01,equity loan home  ;equity loans home  ;loans  ;equity home  ;equity loans  ;secured loans  ;equity rates  ;equity loan rates  ;consolidation loan  ;equity loan  ;equity rates home  ;mortgage  ;homeowner loans uk  ;deal play no or  ;equity loan rates home  ;homeowner loans  ;credit  ;,41
-1984401689,0.0,,9
-1985166140,26.28,software  ;spam anti microsoft  ;,32
-1985455886,35.71,hidden object  ;twitter  ;facebook  ;clippers  ;pay phone as  ;,51
-1986799738,132.10000000000002,otterbox  ;haiti  ;facebook  ;mobile design development and  ;android app development for  ;apps developers mobile  ;android apps development  ;blackberry apps  ;apps development  ;twitter  ;developers applications mobile  ;android app google development  ;android app developers  ;android google application development  ;android developers application  ;android apps google development  ;claim  ;,72
-1987766484,135.61,kids cards games for  ;laptops best the  ;mobile technology  ;facebook  ;ink printer for  ;2010 microsoft training access  ;ipad  ;gift card buy  ;phones prices and  ;phones t at and  ;camera security for  ;ink printer with  ;affiliate google  ;cameras digital  ;software  ;camcorders camera with  ;apps developers mobile  ;phones best  ;blu ray players  ;kinect xbox for  ;hidden object  ;twitter  ;cameras camera digital  ;ink printer and  ;360 kinect xbox for  ;credit  ;,105
-1989187326,63.34000000000001,donate text to  ;loan e  ;mortgage  ;eloan  ;loans  ;donate  ;,64
-1990242584,318.61,mobile technology  ;software  ;recovery  ;cloud applications in the  ;blackberry apps  ;apps development  ;adsense  ;hidden object  ;conference call  ;adsense google  ;,76
-1990625943,430.56,trading  ;quotes auto insurance  ;insurance  ;facebook  ;equity home  ;commodity trading online  ;phones best  ;hidden object  ;twitter  ;quote insurance life online  ;quote insurance life  ;phones prices and  ;quotes insurance life  ;,48
-1994470181,204.57,equity loans home  ;equity credit line of  ;loans  ;equity home  ;equity rates  ;loan e  ;homeowner loans  ;equity loan home  ;donate text to  ;friv  ;equity loans  ;equity loan rates  ;equity loan  ;equity rates home  ;mortgage  ;equity loan rates home  ;donate  ;credit  ;,47
-1995300922,737.1599999999999,sim pay card buy go as you  ;youtube videos  ;mobile technology  ;mobile design development and  ;sim pay uk go as you  ;photography stock uk  ;android apps development  ;sim card uk for  ;sim pre pay card  ;lens canon with  ;deal play no or  ;android apps developer  ;ipad  ;sim pay offers go as you  ;sim pay go as  ;dmc panasonic  ;cameras digital  ;camcorders camera with  ;dmc lumix panasonic  ;lcd tv or  ;phones best  ;cameras camera digital  ;sim pay card  ;4 iphone  ;sim mobile card uk  ;sim pay best go as you  ;sim pay card best go as you  ;affiliate pay per click  ;facebook  ;clothing cheap for  ;sim cheap pay go as you  ;gift card buy  ;canon cameras  ;phones prices and  ;phones t at and  ;software  ;sim pre pay  ;sim pay card go as you  ;photographers stock  ;dmc lumix  ;pay phone as  ;apps development  ;hdmi cable  ;lens canon  ;hidden object  ;twitter  ;lumix panasonic by  ;sims pay best go as you  ;photos stock  ;sim deals pay card go as you  ;credit  ;nikon camera  ;,276
-1995498436,137.57999999999998,equity loan home  ;equity loans home  ;facebook  ;refinance loans home  ;loans  ;equity home  ;equity loans  ;mortgages second  ;equity loan  ;twitter  ;mortgage  ;refinancing loans home  ;affiliate google  ;,31
-1996468380,50.96000000000001,hidden object  ;insurance  ;loan e  ;credit  ;,68
-1996520978,117.88999999999999,domain yahoo  ;facebook  ;domain yahoo name  ;degree  ;49ers news  ;hidden object  ;twitter  ;deal play no or  ;49ers  ;ipad  ;moss randy  ;credit  ;affiliate google  ;,119
-1996775184,113.09,haiti  ;facebook  ;hosting  ;olympics  ;11 fifa  ;transfer  ;hidden object  ;twitter  ;loan e  ;conference call  ;tracking vehicle a  ;ipad  ;4 iphone  ;chile  ;,98
-1998410807,16.27,twitter  ;facebook  ;rooney wayne  ;11 fifa  ;,93
-1998674545,48.85,insurance  ;pay phone as  ;attorney  ;lemon automobile law  ;lawyer  ;affiliate google  ;lemon law  ;,34
-2000132384,128.34,laptops best the  ;youtube videos  ;mobile technology  ;facebook  ;mobile design development and  ;android app development for  ;android apps development  ;grooveshark  ;android app google development  ;ipad  ;android google application development  ;phones t at and  ;camera security for  ;cameras digital  ;software  ;netflix  ;blackberry apps  ;apps development  ;phones best  ;android app development software  ;twitter  ;cameras camera digital  ;android application tools development  ;4 iphone  ;android apps google development  ;,93
-2000150419,77.05000000000001,twitter  ;facebook  ;software  ;wedding shoes  ;mens watches for  ;credit  ;,64
-2001692060,25.38,conference call  ;software  ;,50
-2001790830,24.42,youtube videos  ;developing mobile application  ;twitter  ;mobile technology  ;facebook  ;camera security for  ;hdmi cable  ;hdmi cables to  ;,46
-2003216758,415.06000000000006,equity loans home  ;facebook  ;equity credit line of  ;refinance loans home  ;loans  ;equity home  ;refinancing bad credit with  ;equity rates  ;refinancing mortgage rates  ;refinancing loans home  ;equity loan home  ;insurance  ;refinance bad credit with  ;equity loans  ;equity loan rates  ;mortgages second  ;consolidation loan  ;equity loan  ;twitter  ;equity rates home  ;mortgage  ;consolidate loans  ;equity loan rates home  ;quote insurance life  ;credit  ;refinance mortgage bad credit  ;,43
-2005005116,547.7499999999999,sim pay card buy go as you  ;youtube videos  ;sim pay uk go as you  ;photography stock uk  ;sim card uk for  ;sim pre pay card  ;sim pay offers go as you  ;sim pay go as  ;sim dual  ;lcd tv or  ;phones best  ;sim pay card  ;samsung phones  ;sim mobile card uk  ;sim pay best go as you  ;sim pay card best go as you  ;affiliate pay per click  ;facebook  ;clothing cheap for  ;sim cheap pay go as you  ;gift card buy  ;phones prices and  ;phones t at and  ;affiliate google  ;software  ;sim pre pay  ;sim pay card go as you  ;cloud applications in the  ;pay phone as  ;merchant account international  ;hidden object  ;twitter  ;sims pay best go as you  ;sim deals pay card go as you  ;credit  ;,184
-2006436461,588.26,quotes auto insurance  ;insurance  ;term insurance  ;facebook  ;cheap term insurance life  ;twitter  ;mortgage  ;quote insurance life online  ;cheap insurance life  ;quote insurance life  ;credit  ;term cost low insurance life  ;quotes insurance life  ;,39
-2009529321,123.75999999999999,kids cards games for  ;wedding shoes  ;coolpix nikon  ;transfer  ;ipad  ;canon cameras  ;phones prices and  ;phones t at and  ;camera security for  ;insurance  ;cameras digital  ;software  ;camcorders camera with  ;finepix fujifilm  ;mens watches for  ;temporary insurance health  ;powershot canon  ;blu ray players  ;hidden object  ;cameras camera digital  ;lumix panasonic by  ;samsung phones  ;credit  ;nikon camera  ;,146
-201031575,33.01,prom dresses dress  ;twitter  ;facebook  ;wedding shoes  ;clothing cheap for  ;dresses kids for  ;affiliate google  ;,52
-2010686314,34.89000000000001,cameras digital  ;cameras camera digital  ;ipad  ;credit  ;camera security for  ;,24
-2011322871,31.66,hidden object  ;facebook  ;software  ;mens watches for  ;,40
-2011381499,69.23,rehab  ;facebook  ;oz dr  ;singles american  ;snooki  ;treatment  ;apps development  ;jackson michael  ;rises knight trailer dark  ;twitter  ;bieber justin  ;deal play no or  ;moon new  ;gaga lady  ;,104
-2012445396,23.650000000000002,attorney  ;lemon automobile law  ;claim  ;lemon law  ;,63
-2012485951,68.91999999999999,donate text to  ;facebook  ;loans  ;ink printer for  ;hidden object  ;twitter  ;ink printer and  ;donate  ;ink printer with  ;martial law  ;,66
-2013305619,510.68,cheap term insurance life  ;quotes auto insurance  ;twitter  ;insurance  ;term insurance  ;facebook  ;quote insurance life online  ;cheap insurance life  ;quote insurance life  ;quotes insurance life  ;,35
-2014940883,71.0,developing mobile application  ;facebook  ;classes  ;hosting  ;apps developers mobile  ;apps development  ;hidden object  ;twitter  ;developers applications mobile  ;2010 microsoft training access  ;event security management  ;,58
-2015101403,67.27999999999999,insurance  ;term insurance  ;facebook  ;hidden object  ;attorney  ;lawyer  ;mesothelioma compensation  ;mesothelioma  ;,46
-2015718052,476.2300000000001,quotes auto insurance  ;insurance  ;facebook  ;quote insurance life online  ;tracking vehicle a  ;cheap insurance life  ;quote insurance life  ;credit  ;quotes insurance life  ;,29
-2017269890,76.58,donate text to  ;developing mobile application  ;sim dual  ;mobile technology  ;phones best  ;samsung phones  ;donate  ;phones t at and  ;,58
-2018064540,70.13000000000001,4g evo htc  ;facebook  ;phones best  ;android developer application  ;hidden object  ;twitter  ;credit  ;phones t at and  ;camera security for  ;,46
-2018918804,14.26,49ers news  ;facebook  ;49ers  ;moss randy  ;,89
-2019285011,26.259999999999998,twitter  ;facebook  ;android apps developer  ;harrison james  ;blackberry apps  ;,77
-2019841178,118.20000000000002,android app development for  ;android apps development  ;developers applications mobile  ;android app google development  ;ipad  ;android google application development  ;camera security for  ;trading  ;classes  ;apps developers mobile  ;blackberry apps  ;apps development  ;android app developers  ;android application tools development  ;4 iphone  ;android developers application  ;android apps google development  ;,61
-2020158983,21.619999999999997,attorney tax  ;hidden object  ;attorney  ;lawyer  ;,43
-2022241588,122.49999999999999,refinance loans home  ;loans  ;consolidation loan  ;consolidate loans  ;,17
-2022660983,786.8899999999998,equity loans home  ;term insurance  ;facebook  ;loans  ;assurance term life  ;equity home  ;assurance compare life  ;equity rates  ;transfer  ;loan e  ;equity loan home  ;illness critical insurance life  ;insurance  ;equity loans  ;equity loan rates  ;equity loan  ;hidden object  ;equity rates home  ;equity loan rates home  ;credit  ;claim  ;term cost low insurance life  ;quotes insurance life  ;,71
-2022749714,150.44,mobile technology  ;facebook  ;software  ;agile management software  ;android app development for  ;apps developers mobile  ;android apps development  ;blackberry apps  ;apps development  ;android app development software  ;twitter  ;developers applications mobile  ;android app google development  ;android app developers  ;ipad  ;android google application development  ;4 iphone  ;android developers application  ;android apps google development  ;camera security for  ;,34
-2023319096,33.900000000000006,classes  ;2010 microsoft training access  ;software  ;,47
-2025136084,23.880000000000003,removal hair york new  ;treatment  ;,30
-2026439023,276.03,removal hair york new  ;hidden object  ;ipad  ;adsense google  ;adsense  ;,34
-2026709606,38.38,classes  ;credit  ;,14
-2027944109,176.45,insurance  ;term insurance  ;facebook  ;refinance loans home  ;loans  ;refinance bad credit with  ;refinancing bad credit with  ;refinancing mortgage rates  ;twitter  ;mortgage  ;refinancing loans home  ;credit  ;refinance mortgage bad credit  ;affiliate google  ;,57
-2029362374,12.94,youtube videos  ;twitter  ;facebook  ;,10
-203254602,58.97,transfer  ;hidden object  ;twitter  ;facebook  ;2010 microsoft training access  ;software  ;agile management software  ;cloud applications in the  ;,51
-2032571847,23.24,cameras digital  ;cameras camera digital  ;camcorders camera with  ;phones t at and  ;phones best  ;,40
-2033589066,89.22999999999999,facebook  ;mobile design development and  ;android apps development  ;sim card uk for  ;gift card buy  ;phones t at and  ;software  ;apps development  ;phones best  ;3 transformers  ;hidden object  ;twitter  ;sim cost card of  ;sim mobile card uk  ;,167
-2034622792,234.97999999999993,haiti  ;android app developer  ;mobile technology  ;mobile design development and  ;joomla designers  ;android app development for  ;android apps development  ;android developer application  ;developers applications mobile  ;android apps developer  ;android app google development  ;ipad  ;android google application development  ;chile  ;developing mobile application  ;software  ;apps developers mobile  ;blackberry apps  ;apps development  ;android app development software  ;hidden object  ;android app developers  ;android application tools development  ;4 iphone  ;android developers application  ;android apps google development  ;,75
-2034831178,18.14,hidden object  ;cameras digital  ;photographers stock  ;,25
-2035366296,376.9000000000001,sim pay card buy go as you  ;kids cards games for  ;mobile technology  ;facebook  ;sim pay uk go as you  ;sim card uk for  ;sim pre pay card  ;ipad  ;gift card buy  ;canon cameras  ;sim pay offers go as you  ;phones prices and  ;phones t at and  ;camera security for  ;sim pay go as  ;cameras digital  ;software  ;camcorders camera with  ;sim pre pay  ;mens watches for  ;sim pay card go as you  ;pay phone as  ;blu ray players  ;3 transformers  ;twitter  ;cameras camera digital  ;sim pay card  ;samsung phones  ;4 iphone  ;sim mobile card uk  ;credit  ;,96
-2037125304,260.15,android app developer  ;mobile technology  ;facebook  ;mobile design development and  ;joomla designers  ;android app development for  ;photography stock uk  ;android apps development  ;android developer application  ;developers applications mobile  ;android apps developer  ;android app google development  ;ipad  ;android google application development  ;phones t at and  ;developing mobile application  ;hosting  ;software  ;apps developers mobile  ;shock g  ;apps development  ;phones best  ;building activities team uk  ;android app development software  ;hidden object  ;twitter  ;notebook pc  ;samsung phones  ;android app developers  ;notebook samsung  ;android application tools development  ;4 iphone  ;android developers application  ;android apps google development  ;,87
-2037157534,6.01,twitter  ;cough whooping  ;,21
-2037792558,16.41,layouts myspace  ;youtube videos  ;twitter  ;facebook  ;ipad  ;jackson michael  ;,65
-20398256,44.980000000000004,attorney  ;lawyer  ;credit  ;jackson michael  ;,61
-204167357,231.52999999999997,equity loans home  ;equity credit line of  ;refinance loans home  ;loans  ;equity home  ;equity rates  ;refinancing mortgage rates  ;homeowner loans  ;refinancing loans home  ;equity loan home  ;recovery  ;equity loans  ;equity loan rates  ;mortgages second  ;equity loan  ;equity rates home  ;mortgage  ;equity loan rates home  ;credit  ;,47
-2042048299,116.25000000000001,domain yahoo  ;twitter  ;facebook  ;software  ;tracking vehicle a  ;domain yahoo name  ;credit  ;camera security for  ;,61
-2044550147,31.01,twitter  ;facebook  ;wedding shoes  ;mens watches for  ;dresses kids for  ;,53
-2044576142,371.49999999999994,laptops best the  ;haiti  ;android app developer  ;mobile technology  ;facebook  ;mobile design development and  ;android app development for  ;android apps development  ;android developer application  ;developers applications mobile  ;android apps developer  ;android app google development  ;ipad  ;android google application development  ;event security management  ;chile  ;quotes auto insurance  ;developing mobile application  ;insurance  ;hosting  ;software  ;apps developers mobile  ;cloud applications in the  ;blackberry apps  ;apps development  ;android app development software  ;hidden object  ;twitter  ;android app developers  ;android application tools development  ;4 iphone  ;android developers application  ;android apps google development  ;,154
-2044859559,369.09000000000003,sim pay card best go as you  ;youtube videos  ;facebook  ;sim pay uk go as you  ;sim card uk for  ;transfer  ;ipad  ;sim pay offers go as you  ;phones t at and  ;sim pay go as  ;insurance  ;sim pay card go as you  ;pay phone as  ;blackberry apps  ;phones best  ;hidden object  ;twitter  ;sim pay card  ;samsung phones  ;sims pay best go as you  ;sim cost card of  ;4 iphone  ;sim mobile card uk  ;sim pay best go as you  ;sim deals pay card go as you  ;credit  ;,78
-2046799929,50.19,twitter  ;insurance  ;term insurance  ;facebook  ;attorney  ;lemon automobile law  ;lemon law  ;,52
-204938443,19.65,twitter  ;facebook  ;recovery  ;,63
-2050313284,114.07000000000002,facebook  ;software  ;wedding shoes  ;phones best  ;gift card buy  ;credit  ;phones t at and  ;claim  ;,120
-2050576540,34.38,donate text to  ;cyrus miley  ;donate  ;,54
-2051020211,62.85999999999999,donate text to  ;miami injury attorney personal  ;recovery  ;harrison james  ;rooney wayne  ;49ers news  ;conference call  ;attorney  ;49ers  ;donate  ;moss randy  ;,128
-2051486536,81.31,loan e  ;mortgage  ;attorney  ;lawyer  ;4 iphone  ;credit  ;pay phone as  ;lemon law  ;,40
-2051985389,0.0,,27
-2052188831,57.04,katy perry  ;haiti  ;twitter  ;facebook  ;developers applications mobile  ;apps developers mobile  ;cloud applications in the  ;blackberry apps  ;,70
-2054721631,425.49999999999994,kids cards games for  ;katy perry  ;youtube videos  ;facebook  ;singles american  ;snooki  ;cupcakes  ;gomez selena  ;cyrus miley  ;deal play no or  ;lil kim  ;miami heat  ;kardashian kim  ;ipad  ;gaga lady  ;domain yahoo  ;hosting yahoo web  ;donate text to  ;hosting  ;pattinson robert  ;domain yahoo name  ;recovery  ;pay phone as  ;jackson michael  ;hidden object  ;twitter  ;bieber justin  ;moon new  ;photos stock  ;4 iphone  ;donate  ;credit  ;,238
-2055862090,175.07,android app developer  ;facebook  ;mobile design development and  ;android app development for  ;android apps development  ;android developer application  ;developers applications mobile  ;android apps developer  ;android app google development  ;ipad  ;android google application development  ;developing mobile application  ;software  ;apps developers mobile  ;blackberry apps  ;apps development  ;android app development software  ;twitter  ;android app developers  ;android application tools development  ;android developers application  ;android apps google development  ;,64
-2056447573,228.47000000000003,kids cards games for  ;laptops best the  ;android app developer  ;mobile technology  ;facebook  ;ink printer for  ;android apps developer  ;ipad  ;gift card buy  ;phones prices and  ;phones t at and  ;camera security for  ;ink printer with  ;cameras digital  ;software  ;camcorders camera with  ;apps developers mobile  ;blackberry apps  ;phones best  ;blu ray players  ;hidden object  ;twitter  ;cameras camera digital  ;samsung phones  ;android app developers  ;ink printer and  ;4 iphone  ;credit  ;,361
-2057814112,2.65,bpp learning management system  ;,31
-2058044443,374.0400000000001,sim pay card best go as you  ;sim pay card buy go as you  ;term insurance  ;sim pay uk go as you  ;sim card uk for  ;sim pay offers go as you  ;phones prices and  ;phones t at and  ;domain yahoo  ;sim pay go as  ;insurance  ;classes  ;domain yahoo name  ;sim pay card go as you  ;pay phone as  ;phones best  ;sim pay card  ;sim mobile card uk  ;sim pay best go as you  ;credit  ;,47
-2058141758,21.88,attorney  ;lawyer  ;apps development  ;,55
-2059012319,45.02,katy perry  ;youtube videos  ;facebook  ;jackson michael  ;hidden object  ;twitter  ;lil kim  ;minaj nicki  ;kardashian kim  ;claim  ;,70
-2059206454,76.85000000000001,attorney  ;lemon automobile law  ;lawyer  ;credit  ;pay phone as  ;claim  ;lemon law  ;,28
-2059463384,138.42000000000002,insurance  ;mesothelioma symptoms  ;mesothelioma information  ;pay phone as  ;treatment  ;hidden object  ;loan e  ;mortgage  ;attorney  ;lawyer  ;mesothelioma compensation  ;mesothelioma  ;mesothelioma symptoms of  ;claim  ;,79
-2059980373,10.23,treatment  ;,23
-2060306996,36.11,hidden object  ;facebook  ;classes  ;deal play no or  ;oz dr  ;hosting  ;,95
-2060463727,36.19,spam anti exchange  ;software  ;spam anti microsoft  ;,30
-2061453053,52.03,youtube videos  ;twitter  ;insurance  ;facebook  ;attorney  ;lawyer  ;4 iphone  ;,78
-2061826008,42.190000000000005,hidden object  ;twitter  ;facebook  ;software  ;ipad  ;4 iphone  ;,58
-2061872013,28.189999999999998,twitter  ;facebook  ;gift card buy  ;maxi dresses  ;,56
-2063314672,45.7,facebook  ;cartridge ink and  ;toner cartridges and  ;ink printer for  ;cartridges ink for  ;cartridges ink  ;cartridge ink for  ;ink printer and  ;ink printer with  ;affiliate google  ;,80
-206377507,31.96,hidden object  ;twitter  ;mobile technology  ;facebook  ;conference call  ;cup world  ;apps developers mobile  ;,65
-2064331012,289.96,equity loan home  ;illness critical insurance life  ;insurance  ;equity credit line of  ;remortgage adverse credit  ;equity home  ;equity rates  ;equity loan rates  ;equity loan  ;loan e  ;equity rates home  ;mortgage  ;equity loan rates home  ;remortgage adverse  ;credit  ;,49
-2064514400,448.26000000000005,trading  ;illness critical insurance life  ;twitter  ;insurance  ;term insurance  ;facebook  ;mortgage  ;quote insurance life online  ;quote insurance life  ;quotes insurance life  ;,35
-2065191422,72.73,twitter  ;insurance  ;facebook  ;software  ;equity home  ;claim  ;,53
-2065721918,325.97,egg credit  ;facebook  ;pay phone as  ;adsense  ;deal play no or  ;adsense google  ;credit  ;,139
-206574869,47.35,pdanet  ;twitter  ;facebook  ;software  ;ipad  ;4 iphone  ;cloud applications in the  ;,96
-2067157949,53.13,facebook  ;treatment  ;phones best  ;hidden object  ;twitter  ;ipad  ;4 iphone  ;phones t at and  ;affiliate google  ;,82
-2067840902,50.63,insurance  ;software  ;4 iphone  ;recovery  ;,31
-2068691599,6.699999999999999,youtube videos  ;twitter  ;cyrus miley  ;,41
-2068908440,277.34,mobile technology  ;consolidation profit debt non  ;equity home  ;donate pakistan to  ;ipad  ;chile  ;5d canon  ;trading  ;phones best  ;haiti donate to  ;samsung phones  ;4 iphone  ;haiti  ;facebook  ;phones prices and  ;phones t at and  ;domain yahoo  ;donate text to  ;software  ;domain yahoo name  ;cloud applications in the  ;pay phone as  ;apps development  ;donate  ;claim  ;,208
-2070267513,438.26000000000005,sim pay card buy go as you  ;4g evo htc  ;youtube videos  ;android app developer  ;mobile technology  ;sim pay uk go as you  ;sim card uk for  ;android developer application  ;sim pre pay card  ;sim cheap pay go as you  ;android apps developer  ;sim pay offers go as you  ;phones prices and  ;phones t at and  ;sim pay go as  ;pdanet  ;software  ;sim pre pay  ;apps developers mobile  ;sim pay card go as you  ;pay phone as  ;treatment  ;twitter  ;sim pay card  ;samsung phones  ;android app developers  ;sim cost card of  ;android developers application  ;sim mobile card uk  ;,98
-207268124,280.06,facebook  ;photography stock uk  ;sim card uk for  ;gift card buy  ;phones prices and  ;phones t at and  ;affiliate google  ;software  ;photographers stock  ;phones best  ;hidden object  ;twitter  ;photos stock  ;sim mobile card uk  ;credit  ;,179
-2075285551,15.11,twitter  ;facebook  ;swine flu  ;,53
-207858581,122.83000000000001,laptops best the  ;youtube videos  ;facebook  ;hdmi cables to  ;laptops notebook  ;ipad  ;samsung led tv  ;bluray players  ;phones t at and  ;cameras digital  ;hosting  ;software  ;monitors lcd  ;pay phone as  ;phones best  ;hdmi cable  ;blu ray players  ;twitter  ;notebooks laptops and  ;samsung phones  ;notebook samsung  ;,59
-2080524620,52.49,kids cards games for  ;trading  ;hidden object  ;twitter  ;facebook  ;olympics  ;credit  ;affiliate google  ;,73
-2080839988,71.02,facebook  ;software  ;recovery  ;cloud applications in the  ;blu ray players  ;transfer  ;twitter  ;developers applications mobile  ;spam anti microsoft  ;event security management  ;,58
-2082776109,346.17999999999995,term insurance  ;everest mt  ;mesothelioma peritoneal  ;malignant mesothelioma  ;mesothelioma pleural  ;mesothelioma compensation  ;mesothelioma symptoms of  ;illness critical insurance life  ;donate text to  ;developing mobile application  ;insurance  ;software  ;mesothelioma symptoms  ;mesothelioma information  ;mesothelioma prognosis  ;recovery  ;treatment  ;apps development  ;hidden object  ;donate  ;mesothelioma  ;,187
-2083225780,140.54999999999998,youtube videos  ;facebook  ;olympics  ;transfer  ;deal play no or  ;49ers  ;moss randy  ;domain yahoo  ;donate text to  ;domain yahoo name  ;recovery  ;apps development  ;49ers news  ;hidden object  ;twitter  ;conference call  ;moon new  ;donate  ;,139
-2083550602,17.630000000000003,facebook  ;degree  ;,34
-2084628977,157.66999999999996,trading  ;consolidation loan  ;facebook  ;mortgage  ;homeowner loans uk  ;loans  ;homeowner loans  ;credit  ;secured loans  ;,32
-2084748443,31.759999999999998,youtube videos  ;twitter  ;facebook  ;software  ;,15
-2084977944,309.55000000000007,equity loans home  ;facebook  ;equity credit line of  ;refinance loans home  ;loans  ;equity home  ;equity rates  ;loan e  ;homeowner loans  ;equity loan home  ;classes  ;refinance bad credit with  ;equity loans  ;secured loans  ;equity loan rates  ;mortgages second  ;equity loan  ;twitter  ;equity rates home  ;mortgage  ;equity loan rates home  ;credit  ;refinance mortgage bad credit  ;,52
-2086399902,15.37,youtube videos  ;attorney  ;lawyer  ;,56
-2086557768,163.25,android app developer  ;mobile technology  ;facebook  ;software  ;android app development for  ;apps developers mobile  ;android apps development  ;apps development  ;android developer application  ;android app development software  ;twitter  ;developers applications mobile  ;android apps developer  ;android app google development  ;android app developers  ;android google application development  ;4 iphone  ;android developers application  ;android apps google development  ;,38
-2088888279,58.61,hidden object  ;attorney  ;lawyer  ;pay phone as  ;claim  ;treatment  ;,40
-2090861079,11.76,49ers news  ;facebook  ;49ers  ;,74
-2091367134,1089.8899999999999,trading  ;illness critical insurance life  ;insurance  ;term insurance  ;loans  ;assurance term life  ;electricity gas  ;assurance compare life  ;cheap term insurance life  ;mortgage  ;quote insurance life online  ;assurance cheap life  ;cheap insurance life  ;quote insurance life  ;credit  ;term cost low insurance life  ;quotes insurance life  ;,49
-2091948610,33.5,attorney  ;software  ;lawyer  ;,40
-2092584101,9.26,layouts myspace  ;facebook  ;,21
-2093992070,144.78,laptops best the  ;youtube videos  ;android app developer  ;mobile technology  ;facebook  ;android developer application  ;transfer  ;android apps developer  ;ipad  ;canon cameras  ;phones prices and  ;phones t at and  ;affiliate google  ;cameras digital  ;software  ;phones best  ;hidden object  ;twitter  ;drives disk external hard  ;4 iphone  ;credit  ;,126
-2095324244,20.33,youtube videos  ;twitter  ;facebook  ;oz dr  ;4 iphone  ;,82
-2095729404,76.21999999999998,domain yahoo  ;youtube videos  ;facebook  ;domain yahoo name  ;olympics  ;twitter  ;deal play no or  ;ipad  ;affiliate google  ;,85
-2096346933,77.16999999999999,donate text to  ;twitter  ;insurance  ;facebook  ;conference call  ;ipad  ;4 iphone  ;donate  ;,109
-2099620883,33.98,laptops best the  ;facebook  ;cameras digital  ;camcorders camera with  ;samsung led tv by  ;lcd tv or  ;blu ray players  ;twitter  ;cameras camera digital  ;notebooks laptops and  ;ipad  ;samsung led tv  ;bluray players  ;,62
-2100618928,194.81,hidden object  ;twitter  ;facebook  ;classes  ;software  ;johns jimmy  ;adsense  ;,26
-210070012,339.51,sim pay card best go as you  ;youtube videos  ;mobile technology  ;sim pay uk go as you  ;sim card uk for  ;transfer  ;sim cheap pay go as you  ;ipad  ;sim pay offers go as you  ;sim pay go as  ;insurance  ;sim pay card go as you  ;pay phone as  ;blackberry apps  ;phones best  ;hidden object  ;sim pay card  ;samsung phones  ;sim cost card of  ;4 iphone  ;sim mobile card uk  ;sim pay best go as you  ;sim deals pay card go as you  ;,65
-2101139786,106.94,affiliate pay per click  ;mortgage  ;hosting  ;,19
-2101598793,777.6099999999999,youtube videos  ;android app developer  ;mobile technology  ;mobile design development and  ;android apps development  ;android apps developer  ;android app google development  ;ipad  ;event security management  ;camera security for  ;hosting  ;phones best  ;android app development software  ;samsung phones  ;4 iphone  ;android developers application  ;adsense google  ;android apps google development  ;facebook  ;android app development for  ;android developer application  ;n900 nokia  ;developers applications mobile  ;2010 microsoft training access  ;android google application development  ;phones t at and  ;hosting yahoo web  ;developing mobile application  ;software  ;netflix  ;apps developers mobile  ;cloud applications in the  ;blackberry apps  ;apps development  ;adsense  ;hidden object  ;twitter  ;android app developers  ;photos stock  ;android application tools development  ;credit  ;claim  ;,119
-2101804303,85.81,insurance  ;term insurance  ;temporary insurance health  ;chile  ;beijing apartments  ;,62
-210226045,39.85,twitter  ;insurance  ;software  ;,30
