@RELATION seacomp

@ATTRIBUTE player1 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player2 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player3 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player4 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player5 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE class {"win","lose"}

@DATA
"LegionCommander","Doom","PhantomAssassin","Axe","Juggernaut","win"
"Invoker","Axe","Juggernaut","Mirana","Jakiro","win"
"Sven","PhantomAssassin","AncientApparition","Lina","LegionCommander","lose"
"Rubick","Axe","Slark","SpiritBreaker","StormSpirit","lose"
"NightStalker","WraithKing","Pudge","Juggernaut","Lion","win"
"EmberSpirit","Lifestealer","Lion","TreantProtector","Huskar","lose"
"PhantomAssassin","Juggernaut","DrowRanger","Tinker","Morphling","win"
"Bloodseeker","Sniper","FacelessVoid","Juggernaut","Luna","win"
"Axe","WraithKing","Viper","Necrophos","Lion","lose"
"Anti-Mage","Tusk","Oracle","VengefulSpirit","Mirana","lose"
"Tinker","SkywrathMage","Earthshaker","Windranger","DrowRanger","win"
"Timbersaw","Invoker","WinterWyvern","Slark","Bloodseeker","lose"
"LegionCommander","PhantomAssassin","WraithKing","Lion","Omniknight","win"
"Earthshaker","Slark","Windranger","Abaddon","Kunkka","lose"
"SkywrathMage","ChaosKnight","SandKing","Lion","Sven","win"
"FacelessVoid","Tusk","LegionCommander","Enchantress","Pudge","lose"
"Leshrac","PhantomAssassin","Zeus","Juggernaut","Invoker","win"
"Warlock","Morphling","Pudge","Bloodseeker","Riki","lose"
"SandKing","Mirana","Kunkka","Zeus","Timbersaw","win"
"Lina","PhantomAssassin","Alchemist","DeathProphet","Earthshaker","win"
"ShadowDemon","Meepo","WraithKing","ShadowFiend","Sniper","lose"
"Riki","Tiny","Puck","Axe","CrystalMaiden","win"
"BountyHunter","PhantomAssassin","Sniper","DrowRanger","Huskar","lose"
"Lifestealer","Pudge","Morphling","LegionCommander","ChaosKnight","lose"
"Kunkka","CrystalMaiden","FacelessVoid","Magnus","Jakiro","win"
"Dazzle","Bristleback","Huskar","Slark","Mirana","win"
"Jakiro","Meepo","Tiny","TemplarAssassin","Alchemist","lose"
"Luna","Razor","KeeperoftheLight","Pudge","Juggernaut","lose"
"LegionCommander","Rubick","Nature'sProphet","BountyHunter","Invoker","win"
"SpiritBreaker","Lich","Invoker","Anti-Mage","Pugna","win"
"WraithKing","Phoenix","Earthshaker","Slark","Puck","lose"
"Dazzle","Kunkka","Puck","Axe","Slark","lose"
"QueenofPain","Riki","Juggernaut","Mirana","ShadowDemon","win"
"PhantomLancer","LoneDruid","DrowRanger","Rubick","Tiny","win"
"Axe","Jakiro","ShadowShaman","Pudge","LegionCommander","lose"
"Morphling","OgreMagi","Spectre","Timbersaw","AncientApparition","win"
"Razor","WitchDoctor","Oracle","Alchemist","Tidehunter","lose"
"LegionCommander","Slardar","Sniper","Kunkka","Slark","lose"
"OutworldDevourer","ElderTitan","CrystalMaiden","Mirana","FacelessVoid","win"
"Sniper","ShadowFiend","Slark","Timbersaw","SandKing","lose"
"Weaver","Bloodseeker","Invoker","DrowRanger","LegionCommander","win"
"CrystalMaiden","LegionCommander","PhantomAssassin","Mirana","Juggernaut","lose"
"SandKing","Magnus","Nature'sProphet","Tinker","Anti-Mage","win"
"StormSpirit","Sniper","Earthshaker","ChaosKnight","Mirana","lose"
"CrystalMaiden","Morphling","Invoker","Pudge","Luna","win"
"Juggernaut","Alchemist","Axe","Bloodseeker","Sniper","win"
"CrystalMaiden","Io","StormSpirit","Enchantress","DrowRanger","lose"
"Slark","Sniper","Pudge","Mirana","WraithKing","lose"
"VengefulSpirit","Anti-Mage","SkywrathMage","OutworldDevourer","LegionCommander","win"
"PhantomAssassin","Sven","Ursa","Sniper","Riki","win"
"Jakiro","Viper","Pudge","PhantomLancer","BountyHunter","lose"
"PhantomAssassin","Timbersaw","Bristleback","Earthshaker","Clockwerk","win"
"Razor","DrowRanger","Windranger","Slark","Omniknight","lose"
"Alchemist","OgreMagi","CentaurWarrunner","Sniper","Mirana","win"
"Pudge","Spectre","Tiny","Viper","Enigma","lose"
"Morphling","SandKing","TemplarAssassin","NyxAssassin","Sven","win"
"Disruptor","StormSpirit","Batrider","LegionCommander","Lifestealer","lose"
"Anti-Mage","Huskar","Windranger","Pudge","Dazzle","lose"
"LegionCommander","Earthshaker","DrowRanger","Necrophos","Abaddon","win"
"SpiritBreaker","Lifestealer","PhantomAssassin","Pudge","Sniper","win"
"CrystalMaiden","Axe","Bristleback","Tinker","Bloodseeker","lose"
"LegionCommander","Sniper","OgreMagi","Viper","Anti-Mage","lose"
"PhantomAssassin","Lion","Slardar","Medusa","Clinkz","win"
"Juggernaut","Tinker","Pudge","Spectre","Weaver","win"
"LegionCommander","Invoker","Axe","Disruptor","Mirana","lose"
"FacelessVoid","Sniper","Clinkz","Mirana","Chen","lose"
"Anti-Mage","DrowRanger","ShadowFiend","WitchDoctor","Abaddon","win"
"Meepo","Earthshaker","Lion","PhantomLancer","OutworldDevourer","win"
"Beastmaster","Techies","Kunkka","Mirana","Anti-Mage","lose"
"Clinkz","TrollWarlord","Mirana","Puck","ShadowFiend","lose"
"Bane","Meepo","Riki","Pudge","Nature'sProphet","win"
"LegionCommander","Axe","ShadowFiend","PhantomAssassin","WitchDoctor","lose"
"Invoker","Sniper","Pudge","NyxAssassin","Sven","win"
"Nature'sProphet","Tinker","Slark","Mirana","Riki","lose"
"Axe","ShadowFiend","SpiritBreaker","Huskar","Anti-Mage","win"
"Huskar","Alchemist","DrowRanger","PhantomAssassin","CrystalMaiden","lose"
"Sniper","Pudge","Mirana","Juggernaut","Riki","win"
"Mirana","Omniknight","ElderTitan","OutworldDevourer","FacelessVoid","win"
"Venomancer","Morphling","Chen","Lion","Puck","lose"
"Mirana","CrystalMaiden","Pudge","Alchemist","LegionCommander","win"
"Lifestealer","SpiritBreaker","StormSpirit","TrollWarlord","Tinker","lose"
"ShadowFiend","Alchemist","PhantomAssassin","Riki","SandKing","lose"
"AncientApparition","DrowRanger","ShadowShaman","LegionCommander","Sven","win"
"Alchemist","Tiny","Mirana","Bloodseeker","Sven","lose"
"Lycan","LegionCommander","PhantomAssassin","ShadowFiend","Nature'sProphet","win"
"DrowRanger","Timbersaw","TrollWarlord","SpiritBreaker","Anti-Mage","win"
"Windranger","Sven","TreantProtector","ShadowFiend","LegionCommander","lose"
"Lina","Juggernaut","CrystalMaiden","TrollWarlord","SpiritBreaker","lose"
"Nature'sProphet","Pudge","Bloodseeker","VengefulSpirit","DrowRanger","win"
"LegionCommander","Terrorblade","Slardar","Slark","CrystalMaiden","win"
"Ursa","Pudge","Axe","Mirana","DrowRanger","lose"
"Bloodseeker","Windranger","Sven","CentaurWarrunner","Juggernaut","win"
"Kunkka","SpiritBreaker","LegionCommander","Lina","Medusa","lose"
"ChaosKnight","Earthshaker","EmberSpirit","PhantomLancer","Invoker","lose"
"Luna","Mirana","SandKing","Axe","Pudge","win"
"TrollWarlord","CentaurWarrunner","Lycan","Invoker","Oracle","win"
"WitchDoctor","Lifestealer","Morphling","DrowRanger","PhantomLancer","lose"
"Omniknight","OutworldDevourer","Sniper","Tusk","FacelessVoid","win"
"ElderTitan","SkywrathMage","Luna","Clinkz","Windranger","lose"
"QueenofPain","Meepo","Batrider","BountyHunter","Slark","win"
"Tiny","Earthshaker","Lifestealer","Pudge","Ursa","lose"
"ShadowFiend","Sniper","Kunkka","Necrophos","Juggernaut","lose"
"PhantomAssassin","Windranger","Pudge","ChaosKnight","CrystalMaiden","win"
"Juggernaut","Sven","Pudge","Mirana","Ursa","win"
"SpiritBreaker","BountyHunter","Lifestealer","Dazzle","LegionCommander","lose"
"FacelessVoid","Undying","ShadowFiend","Meepo","SpiritBreaker","win"
"Silencer","WraithKing","VengefulSpirit","Slark","Kunkka","lose"
"Rubick","Riki","SpiritBreaker","PhantomAssassin","Earthshaker","lose"
"VengefulSpirit","Zeus","ShadowFiend","WraithKing","ChaosKnight","win"
"Medusa","Slardar","OgreMagi","Lion","DrowRanger","win"
"Mirana","Kunkka","Pudge","DeathProphet","Tinker","lose"
"Riki","SpiritBreaker","Pudge","PhantomAssassin","PhantomLancer","win"
"Windranger","NightStalker","LegionCommander","Omniknight","Slark","lose"
"Earthshaker","Disruptor","Pudge","Spectre","DrowRanger","win"
"Axe","Sniper","Slark","Rubick","Lifestealer","lose"
"Brewmaster","Windranger","Sven","Dazzle","ElderTitan","lose"
"PhantomAssassin","EmberSpirit","Enigma","FacelessVoid","OgreMagi","win"
"Invoker","Sven","SandKing","Ursa","Omniknight","win"
"Morphling","Mirana","OgreMagi","Timbersaw","Pugna","lose"
"SandKing","Slark","Windranger","PhantomAssassin","Enchantress","lose"
"Zeus","ShadowDemon","AncientApparition","Bristleback","Spectre","win"
"Pudge","Juggernaut","ShadowFiend","VengefulSpirit","Sven","lose"
"Slark","Ursa","LegionCommander","Invoker","OgreMagi","win"
"Lion","Lina","CrystalMaiden","Invoker","DrowRanger","win"
"Mirana","Silencer","NyxAssassin","Rubick","LegionCommander","lose"
"Sniper","LegionCommander","Anti-Mage","Weaver","PhantomAssassin","win"
"Sven","Clinkz","Phoenix","Mirana","Riki","lose"
"Timbersaw","Bloodseeker","Tinker","PhantomAssassin","Juggernaut","win"
"Tiny","DragonKnight","ChaosKnight","BountyHunter","Sniper","lose"
"Pudge","Gyrocopter","Sniper","Huskar","BountyHunter","lose"
"ShadowFiend","Ursa","Terrorblade","Riki","VengefulSpirit","win"
"Pudge","Sven","DragonKnight","Riki","OgreMagi","win"
"Mirana","Slark","Beastmaster","PhantomAssassin","Terrorblade","lose"
"Pudge","Riki","PhantomAssassin","Ursa","Morphling","lose"
"TemplarAssassin","Invoker","SkywrathMage","Huskar","LegionCommander","win"
"Juggernaut","Earthshaker","Timbersaw","Invoker","Kunkka","win"
"Silencer","Mirana","Sven","FacelessVoid","Tinker","lose"
"Viper","Tiny","Axe","LegionCommander","undefined","win"
"Riki","Sven","Invoker","Sniper","EarthSpirit","lose"
"Rubick","Juggernaut","SandKing","Lifestealer","Tinker","lose"
"Riki","PhantomAssassin","Pudge","Windranger","Earthshaker","win"
"Batrider","PhantomAssassin","Tusk","Omniknight","Pudge","win"
"Juggernaut","SpiritBreaker","NyxAssassin","Slardar","Huskar","lose"
"Pudge","Timbersaw","DrowRanger","Morphling","Mirana","win"
"Spectre","Tinker","Clockwerk","VengefulSpirit","SkywrathMage","lose"
"TrollWarlord","Luna","Sniper","DrowRanger","Slardar","lose"
"Bloodseeker","CrystalMaiden","Anti-Mage","PhantomAssassin","Riki","win"
"Windranger","Morphling","Tinker","Zeus","Pudge","win"
"NyxAssassin","Broodmother","Gyrocopter","Leshrac","Weaver","lose"
"WraithKing","Viper","WitchDoctor","PhantomAssassin","Sniper","win"
"Oracle","Juggernaut","LegionCommander","Windranger","Luna","lose"
"Juggernaut","Axe","Lina","PhantomAssassin","Jakiro","win"
"DrowRanger","Windranger","ArcWarden","LegionCommander","Invoker","lose"
"LegionCommander","ShadowShaman","ArcWarden","Timbersaw","Mirana","win"
"Earthshaker","Kunkka","WinterWyvern","WraithKing","Venomancer","lose"
"Juggernaut","Batrider","Pudge","Sven","Earthshaker","win"
"Zeus","PhantomLancer","Mirana","Anti-Mage","LegionCommander","lose"
"CrystalMaiden","FacelessVoid","WitchDoctor","Slark","Pudge","win"
"Zeus","Gyrocopter","Anti-Mage","Disruptor","Invoker","lose"
"Tiny","Mirana","PhantomLancer","Windranger","Medusa","win"
"Alchemist","DrowRanger","Dazzle","NightStalker","Slark","lose"
"ShadowDemon","Slark","Meepo","Lifestealer","Slardar","lose"
"DrowRanger","DarkSeer","Earthshaker","StormSpirit","Necrophos","win"
"Mirana","Alchemist","Bristleback","VengefulSpirit","Sniper","lose"
"Pudge","Slardar","AncientApparition","DrowRanger","FacelessVoid","win"
"Lion","Sven","Tinker","Lich","Slardar","lose"
"Timbersaw","LoneDruid","Magnus","Earthshaker","LegionCommander","win"
"ShadowFiend","Slark","Bane","Silencer","Nature'sProphet","lose"
"FacelessVoid","Timbersaw","Windranger","TreantProtector","LegionCommander","win"
"CrystalMaiden","Huskar","SandKing","Slark","Juggernaut","lose"
"Pudge","Spectre","LegionCommander","Bane","DrowRanger","win"
"Invoker","Juggernaut","Rubick","Riki","Lion","lose"
"Huskar","DrowRanger","Batrider","Mirana","Warlock","win"
"Huskar","Riki","DrowRanger","Sven","Silencer","lose"
"PhantomAssassin","ShadowFiend","Bristleback","Mirana","Lina","win"
"LegionCommander","Juggernaut","Sniper","FacelessVoid","Windranger","lose"
"ShadowFiend","Rubick","Slark","Axe","DrowRanger","win"
"Sven","FacelessVoid","Riki","Lich","Anti-Mage","lose"
"Axe","Ursa","Huskar","PhantomAssassin","Mirana","win"
"TemplarAssassin","Sven","Dazzle","Invoker","Bristleback","lose"
"DrowRanger","Windranger","Oracle","ShadowDemon","Viper","win"
"QueenofPain","Luna","Clinkz","Zeus","Sven","win"
"Kunkka","Necrophos","ShadowFiend","VengefulSpirit","Tiny","lose"
"DrowRanger","Axe","CentaurWarrunner","Nature'sProphet","undefined","win"
"Invoker","BountyHunter","Techies","LegionCommander","Juggernaut","lose"
"Nature'sProphet","Anti-Mage","Bane","FacelessVoid","Mirana","lose"
"Bloodseeker","Invoker","Doom","Earthshaker","Juggernaut","win"
"Ursa","Sven","Viper","Pudge","PhantomAssassin","win"
"Juggernaut","NightStalker","LegionCommander","Sniper","Mirana","lose"
"Axe","Alchemist","LegionCommander","Medusa","Anti-Mage","win"
"Pudge","Huskar","Mirana","Lifestealer","Silencer","lose"
"Riki","Anti-Mage","Huskar","StormSpirit","Brewmaster","win"
"Razor","undefined","Pudge","Windranger","PhantomAssassin","lose"
"DrowRanger","Pudge","Omniknight","LegionCommander","Riki","win"
"WinterWyvern","Earthshaker","Tidehunter","WraithKing","Bloodseeker","lose"
"Timbersaw","Lion","Slardar","Broodmother","ShadowShaman","lose"
"BountyHunter","Phoenix","SpiritBreaker","DrowRanger","Invoker","win"
"Luna","VengefulSpirit","Pudge","Juggernaut","Puck","win"
"PhantomAssassin","OutworldDevourer","DrowRanger","WitchDoctor","FacelessVoid","lose"
"Magnus","Sniper","Bristleback","TrollWarlord","Riki","lose"
"Windranger","ShadowDemon","WraithKing","PhantomAssassin","LegionCommander","win"
"Nature'sProphet","DrowRanger","Tinker","Lifestealer","Abaddon","lose"
"Morphling","SpiritBreaker","Sven","Necrophos","Medusa","win"
"Riki","Terrorblade","Puck","PhantomAssassin","Mirana","lose"
"LegionCommander","Windranger","Omniknight","Bristleback","DrowRanger","win"
"Anti-Mage","Viper","Huskar","Mirana","Riki","win"
"Ursa","FacelessVoid","PhantomAssassin","Windranger","DrowRanger","lose"
"EmberSpirit","Axe","LegionCommander","TrollWarlord","Mirana","lose"
"PhantomAssassin","Lifestealer","Invoker","Sniper","Riki","win"
"NightStalker","Medusa","Slark","Weaver","Omniknight","win"
"Pudge","Tiny","BountyHunter","Invoker","PhantomAssassin","lose"
"Juggernaut","PhantomAssassin","Tinker","OutworldDevourer","ShadowDemon","lose"
"Sven","Omniknight","Luna","ShadowShaman","Alchemist","win"
"DrowRanger","TemplarAssassin","Timbersaw","Silencer","Axe","win"
"NyxAssassin","Dazzle","Lifestealer","Meepo","Mirana","lose"
"Necrophos","CrystalMaiden","Axe","Juggernaut","Mirana","lose"
"Lifestealer","ShadowFiend","Tiny","Clockwerk","Sven","win"
"Timbersaw","Nature'sProphet","Rubick","Tinker","DrowRanger","win"
"Juggernaut","Riki","Alchemist","Mirana","Earthshaker","lose"
"Riki","DragonKnight","Sniper","Lion","PhantomAssassin","win"
"Timbersaw","Bloodseeker","Ursa","Huskar","BountyHunter","lose"
"Huskar","WraithKing","Kunkka","SpiritBreaker","Necrophos","lose"
"Io","Beastmaster","Ursa","PhantomAssassin","PhantomLancer","win"
"Pudge","Nature'sProphet","DrowRanger","Mirana","Invoker","lose"
"Morphling","Zeus","Magnus","Sven","Juggernaut","win"
"Undying","Axe","FacelessVoid","WitchDoctor","BountyHunter","win"
"ShadowFiend","Riki","DrowRanger","NyxAssassin","Slark","lose"
"Sniper","Slark","Techies","Sven","Alchemist","win"
"undefined","PhantomAssassin","Pudge","Weaver","CrystalMaiden","lose"
"Invoker","SpiritBreaker","AncientApparition","Pudge","Lifestealer","win"
"Jakiro","Juggernaut","Axe","Spectre","OgreMagi","lose"
"Mirana","PhantomLancer","Pudge","DrowRanger","Phoenix","win"
"Juggernaut","Earthshaker","Luna","Ursa","Nature'sProphet","lose"
"FacelessVoid","Sniper","Pudge","Mirana","Phoenix","win"
"Meepo","Tiny","Venomancer","Techies","Invoker","lose"
"Invoker","Juggernaut","OgreMagi","Mirana","NagaSiren","win"
"PhantomAssassin","Earthshaker","Morphling","Slardar","BountyHunter","lose"
"Pudge","Bristleback","Tiny","Silencer","Mirana","lose"
"Disruptor","DragonKnight","DeathProphet","Sven","LegionCommander","win"
"QueenofPain","Slardar","Morphling","LegionCommander","SpiritBreaker","win"
"Sniper","Axe","Clockwerk","Mirana","Alchemist","lose"
"Phoenix","Lifestealer","Sniper","DrowRanger","ShadowFiend","lose"
"VengefulSpirit","Axe","Magnus","WraithKing","Io","win"
"KeeperoftheLight","Bristleback","Pudge","Sniper","Invoker","lose"
"Juggernaut","Windranger","SpiritBreaker","Axe","Silencer","win"
"Mirana","Slark","FacelessVoid","SpiritBreaker","Riki","lose"
"Ursa","PhantomAssassin","SkywrathMage","Pudge","Enchantress","win"
"Pudge","Razor","Riki","LegionCommander","Huskar","lose"
"Bloodseeker","Ursa","Magnus","DragonKnight","PhantomAssassin","win"
"CrystalMaiden","Slark","Sniper","CentaurWarrunner","Pudge","win"
"WraithKing","FacelessVoid","Riki","Bloodseeker","PhantomAssassin","lose"
"Puck","Earthshaker","DrowRanger","Anti-Mage","PhantomLancer","lose"
"Undying","Huskar","OutworldDevourer","NightStalker","CrystalMaiden","win"
"Mirana","Pudge","Kunkka","PhantomLancer","Sniper","win"
"EarthSpirit","TemplarAssassin","ShadowFiend","Axe","Phoenix","lose"
"ShadowDemon","DrowRanger","Anti-Mage","Tinker","Luna","win"
"TemplarAssassin","Earthshaker","LegionCommander","Lion","Windranger","lose"
"DeathProphet","Sven","DrowRanger","Ursa","Juggernaut","lose"
"Lifestealer","Pudge","DragonKnight","TemplarAssassin","WinterWyvern","win"
"Slardar","Necrophos","Omniknight","LegionCommander","PhantomAssassin","win"
"Sniper","Lina","Pudge","DragonKnight","Juggernaut","lose"
"Pudge","EarthSpirit","Slark","DragonKnight","Leshrac","lose"
"Sniper","ShadowFiend","LegionCommander","Rubick","ShadowDemon","win"
"KeeperoftheLight","Sniper","Juggernaut","Axe","ShadowFiend","win"
"Anti-Mage","Dazzle","Mirana","Sven","Morphling","lose"
"BountyHunter","FacelessVoid","Lifestealer","Mirana","Lion","win"
"Kunkka","Tusk","DrowRanger","DarkSeer","Slark","lose"
"Earthshaker","LegionCommander","Anti-Mage","Pudge","Tusk","lose"
"TrollWarlord","Rubick","Windranger","DrowRanger","Meepo","win"
"PhantomAssassin","Invoker","Puck","EmberSpirit","NightStalker","lose"
"TrollWarlord","Riki","Clinkz","ShadowDemon","NagaSiren","win"
"DrowRanger","Gyrocopter","WraithKing","Sniper","Brewmaster","win"
"Riki","Anti-Mage","Huskar","Necrophos","CrystalMaiden","lose"
"Windranger","FacelessVoid","Pugna","DrowRanger","Medusa","lose"
"PhantomAssassin","Pudge","Juggernaut","Warlock","ShadowFiend","win"
"EmberSpirit","KeeperoftheLight","Earthshaker","Abaddon","Sniper","win"
"ShadowShaman","Kunkka","Timbersaw","Windranger","Tinker","lose"
"Disruptor","Luna","Mirana","Juggernaut","Axe","win"
"WitchDoctor","Invoker","DrowRanger","Magnus","ElderTitan","lose"
"Timbersaw","EmberSpirit","SandKing","Medusa","WitchDoctor","win"
"Mirana","Pudge","Spectre","Lion","ChaosKnight","lose"
"StormSpirit","Lion","Morphling","Ursa","OutworldDevourer","lose"
"AncientApparition","VengefulSpirit","Weaver","FacelessVoid","DrowRanger","win"
"QueenofPain","Enigma","SpiritBreaker","FacelessVoid","DrowRanger","lose"
"CrystalMaiden","OgreMagi","Magnus","PhantomAssassin","Meepo","win"
"Spectre","Omniknight","Undying","PhantomAssassin","Pudge","win"
"Invoker","Tidehunter","Jakiro","Luna","AncientApparition","lose"
"Mirana","Windranger","TrollWarlord","Necrophos","Bloodseeker","win"
"Pudge","PhantomAssassin","Sniper","ShadowFiend","EmberSpirit","lose"
"PhantomLancer","Ursa","Bloodseeker","Windranger","Magnus","win"
"EmberSpirit","PhantomAssassin","Tiny","Riki","Alchemist","lose"
"TemplarAssassin","PhantomAssassin","Alchemist","Slardar","Slark","lose"
"Pudge","Riki","Lion","Juggernaut","LegionCommander","win"
