@RELATION auscomp

@ATTRIBUTE player1 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player2 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player3 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player4 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player5 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE class {"win","lose"}

@DATA
"Enigma","Mirana","ShadowFiend","Lion","Gyrocopter","win"
"Huskar","ShadowShaman","KeeperoftheLight","Medusa","Necrophos","lose"
"LegionCommander","Zeus","WitchDoctor","Spectre","NyxAssassin","win"
"Pudge","Techies","Magnus","Tinker","Sniper","lose"
"Axe","Lion","Silencer","SandKing","Slark","lose"
"CentaurWarrunner","Kunkka","Disruptor","OutworldDevourer","Omniknight","win"
"PhantomAssassin","Doom","Gyrocopter","Invoker","Pudge","lose"
"Rubick","SandKing","LegionCommander","Tiny","Morphling","win"
"Juggernaut","Tiny","VengefulSpirit","NyxAssassin","Sniper","lose"
"Slark","Enigma","SandKing","Anti-Mage","ShadowShaman","win"
"NyxAssassin","Medusa","TemplarAssassin","PhantomAssassin","Mirana","lose"
"WitchDoctor","Kunkka","Bristleback","Silencer","TrollWarlord","win"
"Ursa","Chen","ShadowFiend","Luna","Nature'sProphet","lose"
"WitchDoctor","Bane","DragonKnight","CrystalMaiden","DrowRanger","win"
"Mirana","ShadowShaman","TrollWarlord","Sven","StormSpirit","lose"
"Lifestealer","Axe","Invoker","Gyrocopter","CrystalMaiden","win"
"Juggernaut","Mirana","CrystalMaiden","Kunkka","Riki","win"
"Morphling","Windranger","NyxAssassin","PhantomAssassin","Jakiro","lose"
"Tidehunter","Mirana","LegionCommander","Slark","Omniknight","lose"
"DrowRanger","Riki","Razor","Clinkz","CrystalMaiden","win"
"EmberSpirit","Timbersaw","Lion","Tidehunter","Anti-Mage","win"
"Riki","Pudge","CrystalMaiden","Bloodseeker","Weaver","lose"
"Timbersaw","BountyHunter","SandKing","Anti-Mage","Silencer","win"
"Lifestealer","StormSpirit","SkywrathMage","Mirana","NyxAssassin","lose"
"CrystalMaiden","Alchemist","Medusa","Timbersaw","Spectre","win"
"Pudge","Tiny","TemplarAssassin","Earthshaker","Clinkz","lose"
"Pudge","Riki","Invoker","Magnus","Tusk","lose"
"Earthshaker","CrystalMaiden","PhantomAssassin","Windranger","DrowRanger","win"
"Tinker","CentaurWarrunner","Bloodseeker","WitchDoctor","Juggernaut","win"
"Anti-Mage","Lifestealer","SkywrathMage","NyxAssassin","Medusa","lose"
"ShadowFiend","LegionCommander","Clinkz","Kunkka","Jakiro","lose"
"Earthshaker","Venomancer","Leshrac","AncientApparition","Ursa","win"
"SpiritBreaker","Invoker","Batrider","Silencer","Sven","lose"
"CrystalMaiden","Axe","Venomancer","Slark","DrowRanger","win"
"Venomancer","Riki","undefined","Silencer","Sniper","win"
"Enchantress","LoneDruid","Lion","Earthshaker","LegionCommander","lose"
"QueenofPain","Timbersaw","ShadowFiend","Ursa","Anti-Mage","lose"
"Huskar","Riki","Slark","BountyHunter","Meepo","win"
"CrystalMaiden","Slark","FacelessVoid","Pudge","Invoker","win"
"Alchemist","Riki","WinterWyvern","Anti-Mage","DarkSeer","lose"
"Morphling","CrystalMaiden","Anti-Mage","Gyrocopter","Slardar","lose"
"FacelessVoid","Omniknight","Invoker","BountyHunter","Riki","win"
"DeathProphet","Venomancer","Pudge","Omniknight","Spectre","win"
"WitchDoctor","FacelessVoid","Mirana","Slark","QueenofPain","lose"
"ShadowShaman","Slark","Jakiro","CentaurWarrunner","Mirana","win"
"Timbersaw","LegionCommander","StormSpirit","Juggernaut","OgreMagi","lose"
"Necrophos","Medusa","Omniknight","NyxAssassin","Pudge","win"
"Lion","Pugna","Mirana","PhantomAssassin","Timbersaw","lose"
"Slark","Doom","Io","PhantomAssassin","Lifestealer","win"
"Razor","CrystalMaiden","Mirana","LegionCommander","Clinkz","lose"
"PhantomAssassin","Slardar","WitchDoctor","Bristleback","LegionCommander","lose"
"SpiritBreaker","Juggernaut","Riki","Timbersaw","Bloodseeker","win"
"Pudge","Sven","BountyHunter","Morphling","WraithKing","win"
"DrowRanger","DarkSeer","Techies","Lifestealer","Zeus","lose"
"NyxAssassin","LegionCommander","Kunkka","PhantomAssassin","KeeperoftheLight","win"
"Visage","StormSpirit","Techies","Zeus","SpiritBreaker","lose"
"Disruptor","Ursa","Tiny","Invoker","LegionCommander","lose"
"SkywrathMage","Juggernaut","Pudge","Anti-Mage","ShadowShaman","win"
"Puck","FacelessVoid","undefined","Omniknight","undefined","win"
"Ursa","OgreMagi","Timbersaw","CrystalMaiden","Sven","lose"
"TemplarAssassin","Doom","Pudge","DrowRanger","ShadowDemon","win"
"Windranger","Omniknight","Mirana","Oracle","PhantomAssassin","lose"
"ShadowDemon","AncientApparition","FacelessVoid","OutworldDevourer","Clinkz","lose"
"DrowRanger","WinterWyvern","WraithKing","Warlock","Zeus","win"
"TemplarAssassin","Lich","Axe","Earthshaker","Lion","win"
"Alchemist","Meepo","Dazzle","Invoker","Abaddon","lose"
"EmberSpirit","Tiny","EarthSpirit","Dazzle","Abaddon","lose"
"Mirana","Meepo","Enchantress","Slark","LegionCommander","win"
"Tiny","Tusk","SkywrathMage","Juggernaut","Axe","win"
"EmberSpirit","PhantomAssassin","Morphling","LegionCommander","Mirana","lose"
"ElderTitan","StormSpirit","Pudge","DrowRanger","VengefulSpirit","lose"
"Undying","Huskar","ShadowDemon","Slark","Axe","win"
"Slark","FacelessVoid","TemplarAssassin","Broodmother","Lina","lose"
"OutworldDevourer","LegionCommander","Beastmaster","NagaSiren","Medusa","win"
"Enigma","Alchemist","Pudge","PhantomAssassin","Mirana","win"
"BountyHunter","Lifestealer","Chen","Slark","Nature'sProphet","lose"
"Disruptor","Clinkz","Sven","Mirana","Axe","win"
"LegionCommander","Windranger","Lifestealer","Pudge","Tiny","lose"
"Juggernaut","Meepo","Timbersaw","StormSpirit","Morphling","win"
"Sven","Earthshaker","Alchemist","Bristleback","Pudge","lose"
"TreantProtector","Alchemist","Lifestealer","Puck","Warlock","lose"
"DrowRanger","LegionCommander","StormSpirit","Rubick","Axe","win"
"Invoker","Necrophos","FacelessVoid","Enigma","Juggernaut","win"
"Windranger","Axe","LegionCommander","PhantomAssassin","Lich","lose"
"Mirana","Clinkz","Pudge","Invoker","TreantProtector","win"
"DarkSeer","ElderTitan","SpiritBreaker","Riki","Slark","lose"
"Juggernaut","FacelessVoid","Visage","Kunkka","Lycan","lose"
"VengefulSpirit","Slark","Ursa","Axe","Clockwerk","win"
"Anti-Mage","Brewmaster","Mirana","BountyHunter","LegionCommander","lose"
"Medusa","Ursa","Io","Zeus","Enigma","win"
"NagaSiren","Techies","Morphling","WitchDoctor","Pudge","lose"
"PhantomAssassin","Axe","Timbersaw","Abaddon","WraithKing","win"
"Tusk","Windranger","Pudge","Slark","CrystalMaiden","win"
"Alchemist","Morphling","AncientApparition","Bane","Mirana","lose"
"Bristleback","Sniper","Pudge","Razor","Lycan","lose"
"Necrophos","Bloodseeker","PhantomAssassin","FacelessVoid","DrowRanger","win"
"Omniknight","Lion","BountyHunter","Pudge","Morphling","lose"
"Sniper","Slardar","LegionCommander","Tinker","WraithKing","win"
"Mirana","SandKing","Juggernaut","Lion","Morphling","lose"
"Terrorblade","Zeus","Bloodseeker","Clockwerk","Disruptor","win"
"EmberSpirit","Batrider","Rubick","SpiritBreaker","Clockwerk","lose"
"Juggernaut","Techies","Gyrocopter","SkywrathMage","Pudge","win"
"StormSpirit","Enigma","Riki","Dazzle","Luna","win"
"SpiritBreaker","Batrider","Axe","PhantomAssassin","Slark","lose"
"Kunkka","ChaosKnight","LegionCommander","Lina","Riki","win"
"Timbersaw","Lion","Earthshaker","Luna","Mirana","lose"
"Pudge","Silencer","Sven","Kunkka","WraithKing","win"
"Techies","Zeus","Omniknight","PhantomAssassin","DrowRanger","lose"
"WraithKing","Pudge","Weaver","Slark","Tinker","lose"
"LegionCommander","Anti-Mage","Invoker","Clockwerk","BountyHunter","win"
"Mirana","Pudge","CentaurWarrunner","Puck","Morphling","win"
"Slark","Abaddon","LegionCommander","Dazzle","Undying","lose"
"Riki","Pudge","TemplarAssassin","Invoker","NightStalker","lose"
"Silencer","Morphling","Weaver","SpiritBreaker","Omniknight","win"
"Kunkka","Alchemist","WitchDoctor","KeeperoftheLight","Bloodseeker","lose"
"CrystalMaiden","Zeus","Sven","Ursa","Pudge","win"
"LegionCommander","Kunkka","Bloodseeker","Pudge","Alchemist","lose"
"Omniknight","WraithKing","PhantomAssassin","Chen","Weaver","win"
"CentaurWarrunner","Axe","Sniper","Gyrocopter","Warlock","lose"
"Juggernaut","Lion","QueenofPain","Huskar","WraithKing","win"
"PhantomAssassin","Broodmother","Zeus","LegionCommander","ShadowFiend","win"
"Riki","Weaver","Omniknight","Invoker","Juggernaut","lose"
"StormSpirit","FacelessVoid","Oracle","ElderTitan","Slark","win"
"Anti-Mage","Mirana","VengefulSpirit","Riki","DarkSeer","lose"
"TemplarAssassin","Dazzle","AncientApparition","Juggernaut","Lifestealer","win"
"Windranger","Slardar","Disruptor","Sven","Tiny","lose"
"ShadowFiend","Juggernaut","WraithKing","Axe","Phoenix","win"
"Razor","Sven","Io","Timbersaw","Riki","lose"
"DarkSeer","CrystalMaiden","Juggernaut","Riki","LegionCommander","lose"
"Pudge","WraithKing","Timbersaw","Lion","Lifestealer","win"
"Viper","QueenofPain","CrystalMaiden","BountyHunter","FacelessVoid","lose"
"Mirana","SkywrathMage","PhantomAssassin","Spectre","Oracle","win"
"Undying","Slark","Alchemist","Anti-Mage","Batrider","lose"
"Techies","Pudge","VengefulSpirit","FacelessVoid","Riki","win"
"Pudge","Anti-Mage","Zeus","PhantomLancer","DrowRanger","lose"
"Bloodseeker","Kunkka","ShadowFiend","Lina","LegionCommander","win"
"Earthshaker","Slark","Axe","Mirana","Nature'sProphet","lose"
"Bloodseeker","TemplarAssassin","Anti-Mage","Riki","Tiny","win"
"Techies","Morphling","Puck","PhantomAssassin","Huskar","lose"
"EmberSpirit","Meepo","EarthSpirit","Sven","SkywrathMage","win"
"Tinker","Axe","Rubick","Pudge","Slark","win"
"Morphling","EarthSpirit","Dazzle","Invoker","PhantomAssassin","lose"
"Axe","PhantomAssassin","Tidehunter","Lich","FacelessVoid","win"
"Dazzle","DeathProphet","Medusa","Doom","Nature'sProphet","lose"
"Lifestealer","Huskar","Necrophos","Doom","BountyHunter","win"
"Kunkka","Lich","Invoker","SkywrathMage","FacelessVoid","lose"
"Zeus","LegionCommander","Morphling","Riki","Mirana","win"
"ElderTitan","Spectre","SpiritBreaker","FacelessVoid","Invoker","lose"
"ShadowDemon","Tusk","Tiny","EmberSpirit","Batrider","lose"
"Axe","BountyHunter","LegionCommander","Invoker","Luna","win"
"Rubick","Mirana","ElderTitan","EmberSpirit","Anti-Mage","lose"
"CrystalMaiden","Alchemist","Tidehunter","QueenofPain","Doom","win"
"Weaver","QueenofPain","Slark","DrowRanger","Juggernaut","lose"
"PhantomAssassin","Terrorblade","Ursa","Brewmaster","Viper","win"
"Luna","Lion","Omniknight","Spectre","Lina","win"
"Disruptor","FacelessVoid","Gyrocopter","Slark","PhantomAssassin","lose"
"Nature'sProphet","Kunkka","Pudge","Slark","Mirana","win"
"DragonKnight","Invoker","WinterWyvern","Juggernaut","Morphling","lose"
"Invoker","Rubick","SandKing","Anti-Mage","ShadowDemon","lose"
"VengefulSpirit","ShadowFiend","Timbersaw","Sven","Lich","win"
"StormSpirit","PhantomAssassin","Kunkka","LegionCommander","Alchemist","lose"
"Huskar","Axe","Undying","Tinker","SpiritBreaker","win"
"undefined","Nature'sProphet","undefined","Tinker","Timbersaw","win"
"VengefulSpirit","Anti-Mage","Invoker","undefined","Slark","lose"
"Dazzle","Timbersaw","StormSpirit","Magnus","EmberSpirit","lose"
"EarthSpirit","Beastmaster","ArcWarden","Lich","Medusa","win"
"LegionCommander","NightStalker","Luna","Zeus","Dazzle","win"
"Pudge","BountyHunter","Batrider","Viper","PhantomAssassin","lose"
"Slardar","Lifestealer","Mirana","PhantomAssassin","ShadowDemon","win"
"AncientApparition","Lycan","Pudge","Windranger","Riki","lose"
"FacelessVoid","LegionCommander","Invoker","Clinkz","EarthSpirit","lose"
"NightStalker","Luna","Alchemist","TreantProtector","Mirana","win"
"Sven","Meepo","Doom","Sniper","Venomancer","win"
"Alchemist","Lifestealer","ShadowDemon","SandKing","Mirana","lose"
"Timbersaw","WraithKing","Axe","PhantomAssassin","Pudge","win"
"Alchemist","Juggernaut","Bristleback","Viper","TreantProtector","lose"
"Dazzle","DrowRanger","OgreMagi","Huskar","FacelessVoid","win"
"Pudge","Sven","Mirana","Riki","Lion","lose"
"SandKing","Slark","ShadowFiend","Jakiro","Lich","lose"
"Axe","Pudge","Alchemist","AncientApparition","Morphling","win"
"Juggernaut","Lifestealer","Bane","Earthshaker","StormSpirit","win"
"LegionCommander","Tinker","WitchDoctor","PhantomAssassin","Huskar","lose"
"Anti-Mage","Tidehunter","Bloodseeker","ShadowFiend","OgreMagi","win"
"Zeus","Kunkka","Sven","EmberSpirit","Magnus","lose"
"Axe","Omniknight","Kunkka","Lifestealer","Juggernaut","lose"
"LegionCommander","Sven","Timbersaw","BountyHunter","AncientApparition","win"
"Alchemist","Chen","Clockwerk","FacelessVoid","Mirana","win"
"Tidehunter","Invoker","Abaddon","BountyHunter","Necrophos","lose"
"PhantomAssassin","Slardar","Invoker","Sniper","Lion","lose"
"Tiny","Juggernaut","Lina","Oracle","Razor","win"
"FacelessVoid","Windranger","ShadowShaman","WinterWyvern","Lich","lose"
"Sniper","Riki","ShadowDemon","Pudge","Ursa","win"
"Disruptor","Puck","FacelessVoid","Medusa","Enchantress","win"
"Kunkka","WraithKing","Clinkz","Ursa","Warlock","lose"
"Riki","DrowRanger","Mirana","Venomancer","Clinkz","win"
"Timbersaw","Weaver","Batrider","VengefulSpirit","Slark","lose"
"Magnus","Mirana","Pugna","Slark","StormSpirit","lose"
"Juggernaut","SkywrathMage","FacelessVoid","Lina","Nature'sProphet","win"
"Mirana","Axe","Anti-Mage","Viper","VengefulSpirit","win"
"Juggernaut","NightStalker","CrystalMaiden","Techies","Invoker","lose"
"EmberSpirit","LegionCommander","Weaver","FacelessVoid","SpiritBreaker","lose"
"Lifestealer","Sniper","Alchemist","Slardar","Disruptor","win"
"Slark","Luna","Silencer","Sven","Tiny","win"
"Kunkka","Sniper","Dazzle","Bristleback","DrowRanger","lose"
"undefined","undefined","undefined","undefined","undefined","win"
"undefined","undefined","Axe","undefined","undefined","lose"
"Abaddon","Ursa","CrystalMaiden","PhantomLancer","SpiritBreaker","win"
"Mirana","LoneDruid","Pudge","Earthshaker","Juggernaut","lose"
"AncientApparition","FacelessVoid","Slark","Techies","ShadowFiend","win"
"CentaurWarrunner","Pudge","Slardar","CrystalMaiden","ChaosKnight","lose"
"FacelessVoid","Puck","Alchemist","LegionCommander","SandKing","lose"
"Slardar","SpiritBreaker","Lifestealer","Lion","Necrophos","win"
"Enigma","AncientApparition","WraithKing","Windranger","Slardar","win"
"Juggernaut","PhantomAssassin","Invoker","Weaver","Bloodseeker","lose"
"ShadowShaman","FacelessVoid","Enigma","Anti-Mage","Invoker","lose"
"Venomancer","WinterWyvern","ArcWarden","LegionCommander","Tidehunter","win"
"Timbersaw","Slardar","Dazzle","Tinker","Gyrocopter","lose"
"Invoker","DrowRanger","ShadowShaman","Lifestealer","Pudge","win"
"BountyHunter","Windranger","Juggernaut","Lion","Slardar","win"
"Necrophos","Invoker","Riki","WraithKing","Luna","lose"
"SpiritBreaker","BountyHunter","WitchDoctor","Doom","Tinker","lose"
"Morphling","Invoker","Slark","Oracle","Tidehunter","win"
"PhantomAssassin","EmberSpirit","Tiny","Mirana","Earthshaker","lose"
"Anti-Mage","Rubick","Juggernaut","Zeus","Lion","win"
"Luna","Invoker","Lina","Mirana","NightStalker","win"
"LegionCommander","Slark","Pudge","PhantomAssassin","Juggernaut","lose"
"SpiritBreaker","Tusk","Dazzle","Morphling","Nature'sProphet","lose"
"Anti-Mage","WitchDoctor","FacelessVoid","Invoker","Necrophos","win"
"Clinkz","TemplarAssassin","Doom","Weaver","Pudge","win"
"Puck","NightStalker","Earthshaker","Mirana","Slardar","lose"
"Sven","Luna","Nature'sProphet","TemplarAssassin","Lich","win"
"PhantomAssassin","Anti-Mage","LegionCommander","Riki","DrowRanger","lose"
"Beastmaster","VengefulSpirit","DrowRanger","Luna","Phoenix","win"
"Mirana","Windranger","Pudge","Lion","PhantomAssassin","lose"
"Zeus","FacelessVoid","OutworldDevourer","StormSpirit","Weaver","win"
"Mirana","KeeperoftheLight","Anti-Mage","DrowRanger","Invoker","lose"
"ShadowDemon","Morphling","Weaver","StormSpirit","ElderTitan","win"
"EarthSpirit","PhantomAssassin","Lion","Lifestealer","Anti-Mage","lose"
"Mirana","LegionCommander","FacelessVoid","Necrophos","Terrorblade","lose"
"VengefulSpirit","Rubick","StormSpirit","CentaurWarrunner","DrowRanger","win"
"WinterWyvern","TemplarAssassin","Juggernaut","OgreMagi","Windranger","win"
"Tiny","Anti-Mage","Clinkz","KeeperoftheLight","Bristleback","lose"
"Bloodseeker","BountyHunter","PhantomAssassin","Tinker","CrystalMaiden","lose"
"NyxAssassin","Riki","ShadowShaman","Juggernaut","Ursa","win"
"Invoker","Windranger","Omniknight","Morphling","Pudge","lose"
"Slardar","Bane","ArcWarden","Juggernaut","Riki","win"
"OgreMagi","Juggernaut","Phoenix","Sniper","LegionCommander","lose"
"Riki","Nature'sProphet","Invoker","PhantomAssassin","Doom","win"
"Lich","Invoker","EmberSpirit","Kunkka","Axe","win"
"LegionCommander","Windranger","Tinker","SpiritBreaker","Juggernaut","lose"
"FacelessVoid","Tinker","Slardar","PhantomAssassin","Lion","lose"
"Phoenix","LegionCommander","Clinkz","Clockwerk","EmberSpirit","win"
"Timbersaw","Sven","BountyHunter","Dazzle","Mirana","win"
"Pudge","Weaver","LegionCommander","WitchDoctor","DrowRanger","lose"
"Kunkka","PhantomLancer","SandKing","Silencer","Anti-Mage","win"
"Juggernaut","PhantomAssassin","Invoker","Tinker","Bloodseeker","lose"
"Slardar","SpiritBreaker","Invoker","QueenofPain","Sven","win"
"Medusa","Riki","Nature'sProphet","Pudge","BountyHunter","lose"
"DrowRanger","FacelessVoid","StormSpirit","CrystalMaiden","LegionCommander","lose"
"PhantomLancer","WinterWyvern","Windranger","NyxAssassin","Doom","win"
"NyxAssassin","Kunkka","Invoker","OgreMagi","Beastmaster","win"
"LegionCommander","DrowRanger","AncientApparition","EmberSpirit","BountyHunter","lose"
"Beastmaster","Pudge","ChaosKnight","FacelessVoid","StormSpirit","win"
"Riki","Sven","Lion","WraithKing","Alchemist","lose"
"ShadowShaman","Invoker","Slark","OgreMagi","Axe","win"
"Clinkz","Juggernaut","Pudge","Sniper","Earthshaker","lose"
"Timbersaw","Slark","Necrophos","Morphling","Medusa","lose"
"OutworldDevourer","Juggernaut","WitchDoctor","Pudge","Lycan","win"
"Juggernaut","Tusk","ShadowFiend","LegionCommander","Bristleback","lose"
"Slark","CrystalMaiden","Enigma","Huskar","PhantomAssassin","win"
"Mirana","Windranger","CentaurWarrunner","ElderTitan","Pudge","win"
"StormSpirit","Sven","DrowRanger","CrystalMaiden","Lifestealer","lose"
"Slardar","Weaver","Tiny","Timbersaw","Silencer","lose"
"LegionCommander","Slark","Morphling","Spectre","Ursa","win"
"AncientApparition","SkywrathMage","Beastmaster","FacelessVoid","Brewmaster","lose"
"Invoker","Rubick","Pudge","SpiritBreaker","Morphling","win"
"DarkSeer","Medusa","Riki","ShadowFiend","VengefulSpirit","lose"
"BountyHunter","Sven","Tinker","ShadowShaman","Nature'sProphet","win"
"LegionCommander","QueenofPain","FacelessVoid","Bristleback","Invoker","win"
"DeathProphet","SandKing","OgreMagi","Alchemist","Anti-Mage","lose"
"WitchDoctor","DrowRanger","CrystalMaiden","Juggernaut","Pudge","win"
"Morphling","Riki","NagaSiren","Nature'sProphet","Weaver","lose"
"Zeus","Axe","Omniknight","PhantomAssassin","Necrophos","win"
"Magnus","ChaosKnight","Bloodseeker","Mirana","Riki","lose"
"Viper","WraithKing","KeeperoftheLight","Mirana","Nature'sProphet","lose"
"Silencer","PhantomAssassin","Pudge","Techies","Invoker","win"
"Slark","BountyHunter","StormSpirit","Omniknight","Lion","win"
"Sven","CentaurWarrunner","Silencer","Axe","TemplarAssassin","lose"
"DarkSeer","Mirana","Juggernaut","LegionCommander","DrowRanger","lose"
"Axe","Razor","Phoenix","BountyHunter","Zeus","win"
"BountyHunter","Bloodseeker","Slark","QueenofPain","VengefulSpirit","lose"
"Morphling","Disruptor","Tusk","Invoker","Lifestealer","win"
"Mirana","Meepo","Bristleback","Pudge","ShadowShaman","lose"
"Bloodseeker","Huskar","Sniper","Anti-Mage","Invoker","win"
