@RELATION auscomp

@ATTRIBUTE player1 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player2 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player3 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player4 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player5 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE class {"win","lose"}

@DATA
"CrystalMaiden","Ursa","Timbersaw","VengefulSpirit","PhantomAssassin","lose"
"Lifestealer","PhantomAssassin","OutworldDevourer","Bristleback","DrowRanger","lose"
"EmberSpirit","NightStalker","FacelessVoid","Riki","Lion","win"
"Lion","WraithKing","Zeus","Lycan","Slark","win"
"Sven","Oracle","Timbersaw","VengefulSpirit","Puck","lose"
"Riki","AncientApparition","Slark","Bloodseeker","DragonKnight","win"
"NyxAssassin","PhantomAssassin","Oracle","OgreMagi","Morphling","lose"
"StormSpirit","QueenofPain","CentaurWarrunner","Necrophos","Lion","win"
"Juggernaut","OgreMagi","ShadowFiend","ShadowShaman","Slark","lose"
"Tidehunter","Abaddon","Ursa","OgreMagi","LegionCommander","win"
"StormSpirit","Lion","CrystalMaiden","WraithKing","Sniper","lose"
"Timbersaw","EarthSpirit","Tinker","OgreMagi","Lifestealer","win"
"ElderTitan","PhantomAssassin","Riki","Slardar","Invoker","lose"
"PhantomAssassin","Rubick","Sven","ShadowShaman","Sniper","win"
"Enigma","Invoker","BountyHunter","Silencer","Lion","lose"
"Sven","TemplarAssassin","FacelessVoid","PhantomLancer","Axe","lose"
"Pudge","PhantomAssassin","SandKing","Ursa","WraithKing","win"
"BountyHunter","LegionCommander","Invoker","SpiritBreaker","Pudge","lose"
"Rubick","StormSpirit","Razor","Visage","Juggernaut","win"
"Enigma","TrollWarlord","Weaver","Jakiro","Pudge","win"
"Lifestealer","DragonKnight","AncientApparition","Mirana","Medusa","lose"
"Sniper","Dazzle","Techies","ShadowShaman","Sven","win"
"Undying","Necrophos","Juggernaut","Slark","Timbersaw","lose"
"EarthSpirit","Lich","Kunkka","ElderTitan","DragonKnight","win"
"VengefulSpirit","Tidehunter","LegionCommander","Razor","DrowRanger","lose"
"Lifestealer","Bristleback","Razor","Omniknight","PhantomAssassin","lose"
"TreantProtector","Luna","Pudge","Axe","Necrophos","win"
"Timbersaw","Ursa","Windranger","Sniper","Beastmaster","win"
"Clinkz","Kunkka","Phoenix","Lion","Pudge","lose"
"Ursa","Lifestealer","Riki","DragonKnight","DrowRanger","lose"
"Omniknight","BountyHunter","LegionCommander","Juggernaut","PhantomAssassin","win"
"Earthshaker","Alchemist","WinterWyvern","Timbersaw","DrowRanger","win"
"Axe","Clinkz","LegionCommander","Slark","StormSpirit","lose"
"Warlock","Ursa","Timbersaw","BountyHunter","Clinkz","win"
"LegionCommander","OgreMagi","Alchemist","WitchDoctor","Kunkka","lose"
"Invoker","Timbersaw","Mirana","ShadowShaman","Juggernaut","lose"
"Clinkz","LegionCommander","Sven","Lion","BountyHunter","win"
"Juggernaut","Riki","DrowRanger","Bristleback","WitchDoctor","win"
"Slardar","Huskar","Leshrac","Invoker","Io","lose"
"NyxAssassin","Pudge","Axe","Lina","Silencer","win"
"Enigma","Sniper","QueenofPain","Sven","Meepo","lose"
"Juggernaut","DrowRanger","Alchemist","Bloodseeker","Omniknight","win"
"Necrophos","LegionCommander","Anti-Mage","Slardar","Timbersaw","lose"
"Huskar","Silencer","Anti-Mage","BountyHunter","Undying","lose"
"Pugna","Spectre","Doom","Sniper","Sven","win"
"WraithKing","Clinkz","WitchDoctor","FacelessVoid","Beastmaster","lose"
"Jakiro","Magnus","PhantomAssassin","OgreMagi","Phoenix","win"
"Bane","Sven","VengefulSpirit","Tinker","Bloodseeker","win"
"Necrophos","Anti-Mage","Lina","ChaosKnight","Mirana","lose"
"Slark","ShadowShaman","Magnus","SandKing","LegionCommander","lose"
"Sven","CrystalMaiden","CentaurWarrunner","Mirana","TemplarAssassin","win"
"Bane","WraithKing","Slark","Warlock","Nature'sProphet","win"
"Alchemist","CrystalMaiden","Phoenix","Enchantress","EmberSpirit","lose"
"Lion","Slark","Necrophos","Meepo","Luna","win"
"ShadowShaman","Riki","Alchemist","Axe","LegionCommander","lose"
"SpiritBreaker","DrowRanger","Invoker","Slardar","VengefulSpirit","win"
"SkywrathMage","OutworldDevourer","Bane","Windranger","Slark","lose"
"Juggernaut","Timbersaw","Slark","Pudge","Alchemist","win"
"PhantomAssassin","SpiritBreaker","TrollWarlord","FacelessVoid","ShadowFiend","lose"
"Omniknight","QueenofPain","DrowRanger","PhantomAssassin","OgreMagi","lose"
"Nature'sProphet","Chen","Sniper","Tidehunter","VengefulSpirit","win"
"Disruptor","Tinker","CrystalMaiden","SpiritBreaker","Pudge","win"
"ShadowFiend","ShadowDemon","PhantomAssassin","Spectre","Slark","lose"
"Morphling","Kunkka","EarthSpirit","Razor","Timbersaw","lose"
"ShadowFiend","LegionCommander","DragonKnight","Doom","CentaurWarrunner","win"
"Juggernaut","PhantomAssassin","Slark","Ursa","Undying","lose"
"Axe","EmberSpirit","Phoenix","Sniper","ChaosKnight","win"
"Clockwerk","Pudge","Alchemist","PhantomAssassin","AncientApparition","lose"
"Razor","Bloodseeker","WitchDoctor","WraithKing","Juggernaut","win"
"SpiritBreaker","Tidehunter","Pudge","Invoker","Sven","lose"
"Lycan","Lifestealer","TrollWarlord","Riki","Venomancer","win"
"Anti-Mage","DrowRanger","Necrophos","Pudge","Techies","win"
"Lifestealer","Omniknight","Lich","FacelessVoid","Riki","lose"
"Omniknight","Alchemist","Slardar","Bloodseeker","Tiny","lose"
"SandKing","VengefulSpirit","Slark","Juggernaut","ShadowDemon","win"
"Anti-Mage","Timbersaw","Oracle","Clockwerk","CrystalMaiden","lose"
"Viper","WraithKing","Morphling","SandKing","ShadowShaman","win"
"Abaddon","Windranger","DrowRanger","LegionCommander","ShadowShaman","win"
"Undying","Bloodseeker","Ursa","Lifestealer","WraithKing","lose"
"Sniper","Alchemist","TrollWarlord","Pudge","CrystalMaiden","lose"
"Earthshaker","Axe","ChaosKnight","Necrophos","Viper","win"
"Riki","Rubick","Lifestealer","FacelessVoid","Anti-Mage","win"
"SpiritBreaker","EmberSpirit","WraithKing","ArcWarden","Juggernaut","lose"
"Anti-Mage","LegionCommander","Io","BountyHunter","Lion","lose"
"Axe","Luna","PhantomAssassin","Dazzle","Riki","win"
"Techies","Nature'sProphet","Pudge","Anti-Mage","Viper","lose"
"FacelessVoid","Rubick","TemplarAssassin","Axe","Ursa","win"
"Axe","VengefulSpirit","DrowRanger","Lich","Puck","win"
"Viper","Invoker","Pudge","Tinker","TrollWarlord","lose"
"Clinkz","Riki","Juggernaut","TrollWarlord","Lina","lose"
"Bloodseeker","Luna","Viper","Venomancer","Undying","win"
"Mirana","Ursa","Lifestealer","Timbersaw","WitchDoctor","win"
"DrowRanger","VengefulSpirit","Spectre","Invoker","Nature'sProphet","lose"
"LegionCommander","Oracle","WitchDoctor","Invoker","Windranger","win"
"Clinkz","ShadowFiend","Juggernaut","OgreMagi","CrystalMaiden","lose"
"BountyHunter","QueenofPain","Beastmaster","Terrorblade","Luna","lose"
"OgreMagi","DrowRanger","Necrophos","Clinkz","Sniper","win"
"StormSpirit","Lifestealer","OgreMagi","SandKing","Sven","win"
"Juggernaut","Pudge","Meepo","Lion","Venomancer","lose"
"AncientApparition","FacelessVoid","Necrophos","BountyHunter","Sniper","lose"
"NightStalker","Mirana","Undying","NyxAssassin","Pudge","win"
"SkywrathMage","Viper","Venomancer","Slark","WitchDoctor","win"
"Sniper","DrowRanger","PhantomAssassin","Luna","Ursa","lose"
"Lifestealer","VengefulSpirit","CentaurWarrunner","PhantomAssassin","Tiny","lose"
"Slark","Venomancer","Zeus","FacelessVoid","Pudge","win"
"ChaosKnight","Pudge","WinterWyvern","Bane","Luna","lose"
"Alchemist","TrollWarlord","Bloodseeker","Lina","OutworldDevourer","win"
"Kunkka","Windranger","CrystalMaiden","ShadowShaman","PhantomAssassin","win"
"Razor","ElderTitan","Warlock","EmberSpirit","KeeperoftheLight","lose"
"Pugna","Sven","Pudge","VengefulSpirit","Tusk","lose"
"PhantomAssassin","Omniknight","Enchantress","Nature'sProphet","Invoker","win"
"TemplarAssassin","WraithKing","Slark","ShadowShaman","Lina","win"
"TrollWarlord","Invoker","LegionCommander","Tiny","Riki","lose"
"WitchDoctor","Bristleback","Pudge","Riki","CrystalMaiden","win"
"FacelessVoid","DeathProphet","Windranger","Viper","Venomancer","lose"
"Invoker","BountyHunter","Slark","Tusk","Weaver","lose"
"Pudge","Lifestealer","Riki","Windranger","TrollWarlord","win"
"WraithKing","Timbersaw","Juggernaut","CrystalMaiden","PhantomAssassin","lose"
"Sniper","StormSpirit","Luna","ShadowDemon","Pudge","win"
"Sven","Huskar","NyxAssassin","VengefulSpirit","Necrophos","win"
"Pudge","ChaosKnight","BountyHunter","SpiritBreaker","TemplarAssassin","lose"
"NyxAssassin","Anti-Mage","SpiritBreaker","FacelessVoid","Clinkz","lose"
"CentaurWarrunner","WitchDoctor","Sniper","PhantomAssassin","Pudge","win"
"Tusk","Bloodseeker","Axe","Pudge","Mirana","win"
"Juggernaut","PhantomAssassin","Earthshaker","Sven","Magnus","lose"
"BountyHunter","Rubick","Enchantress","Slardar","Alchemist","lose"
"Riki","Abaddon","Pudge","Juggernaut","LegionCommander","win"
"Gyrocopter","Juggernaut","PhantomAssassin","Riki","Medusa","lose"
"CentaurWarrunner","OgreMagi","Clockwerk","CrystalMaiden","Meepo","win"
"Sven","DrowRanger","Jakiro","SkywrathMage","Riki","lose"
"Tiny","BountyHunter","Bristleback","Nature'sProphet","Zeus","win"
"Silencer","Slark","Windranger","SandKing","Lina","lose"
"Anti-Mage","Enchantress","Tidehunter","Mirana","Puck","win"
"Lion","Jakiro","Invoker","Tusk","Anti-Mage","lose"
"Lina","LegionCommander","Axe","Morphling","Omniknight","win"
"Riki","Slardar","Invoker","Jakiro","Lifestealer","lose"
"Broodmother","PhantomAssassin","Lion","KeeperoftheLight","Omniknight","win"
"Lion","DrowRanger","Windranger","VengefulSpirit","Enigma","lose"
"Lifestealer","Alchemist","Silencer","Abaddon","PhantomAssassin","win"
"Bloodseeker","Undying","Lion","NyxAssassin","Invoker","lose"
"ElderTitan","EmberSpirit","Morphling","Venomancer","DragonKnight","win"
"Alchemist","Mirana","Invoker","TrollWarlord","Lina","win"
"Razor","NagaSiren","Bane","Sniper","PhantomAssassin","lose"
"Pugna","KeeperoftheLight","Medusa","SkywrathMage","PhantomLancer","win"
"DragonKnight","Enchantress","Earthshaker","Anti-Mage","Invoker","lose"
"KeeperoftheLight","Omniknight","Slark","Zeus","Spectre","win"
"Windranger","DrowRanger","Mirana","Ursa","Puck","lose"
"Necrophos","PhantomAssassin","Huskar","Techies","Pudge","win"
"LegionCommander","Lina","ArcWarden","Leshrac","Riki","lose"
"Slark","WinterWyvern","Mirana","Clinkz","Timbersaw","lose"
"Batrider","Riki","Anti-Mage","ArcWarden","EarthSpirit","win"
"WraithKing","Windranger","Necrophos","Disruptor","Slark","win"
"Mirana","Tinker","Anti-Mage","CrystalMaiden","FacelessVoid","lose"
"Axe","Enigma","Necrophos","Invoker","Sven","win"
"SpiritBreaker","Razor","Omniknight","Doom","Slark","lose"
"ShadowFiend","BountyHunter","DrowRanger","Clinkz","Abaddon","lose"
"Phoenix","OgreMagi","NyxAssassin","Slardar","Windranger","win"
"EmberSpirit","Riki","Tiny","Weaver","TrollWarlord","lose"
"Zeus","DrowRanger","Venomancer","Bloodseeker","Anti-Mage","win"
"Huskar","Lifestealer","ShadowShaman","Invoker","Bristleback","win"
"DrowRanger","Lina","Necrophos","PhantomAssassin","Slark","lose"
"LegionCommander","NightStalker","AncientApparition","DrowRanger","Pudge","lose"
"ShadowShaman","Juggernaut","Visage","Ursa","Zeus","win"
"Enchantress","Doom","WraithKing","Meepo","Sniper","lose"
"Alchemist","DrowRanger","WitchDoctor","DeathProphet","Slark","win"
"FacelessVoid","SandKing","Clinkz","Beastmaster","QueenofPain","win"
"Morphling","Slardar","Slark","Oracle","Tinker","lose"
"Kunkka","Mirana","Enigma","Slark","SpiritBreaker","win"
"Silencer","WinterWyvern","Anti-Mage","Invoker","Riki","lose"
"Pudge","Windranger","Riki","Tinker","ShadowDemon","lose"
"PhantomAssassin","Axe","LegionCommander","BountyHunter","Viper","win"
"CrystalMaiden","LoneDruid","NightStalker","SandKing","Pudge","lose"
"Axe","Invoker","Venomancer","Bristleback","Juggernaut","win"
"LoneDruid","QueenofPain","Enigma","Rubick","Juggernaut","lose"
"Clinkz","SandKing","PhantomLancer","Pudge","FacelessVoid","win"
"Riki","TemplarAssassin","Ursa","BountyHunter","Windranger","lose"
"Slark","Zeus","CrystalMaiden","Juggernaut","Gyrocopter","win"
"CrystalMaiden","Anti-Mage","LegionCommander","WraithKing","Lina","win"
"Sniper","Riki","Timbersaw","DrowRanger","PhantomAssassin","lose"
"undefined","Beastmaster","Phoenix","Slark","Venomancer","win"
"Techies","Slardar","Abaddon","Clinkz","StormSpirit","lose"
"Pudge","Riki","Juggernaut","WitchDoctor","Dazzle","win"
"Ursa","Omniknight","PhantomAssassin","Lion","DeathProphet","lose"
"Tiny","PhantomAssassin","Ursa","DrowRanger","Sniper","win"
"Lifestealer","Morphling","Omniknight","Axe","Huskar","lose"
"Abaddon","Tusk","Pudge","LegionCommander","DrowRanger","win"
"Alchemist","DragonKnight","Mirana","Invoker","Windranger","lose"
"Pudge","Windranger","Silencer","PhantomLancer","Anti-Mage","win"
"Mirana","Venomancer","NyxAssassin","CrystalMaiden","Slark","lose"
"PhantomAssassin","Pudge","PhantomLancer","Oracle","Necrophos","lose"
"DrowRanger","Ursa","Bloodseeker","SpiritBreaker","Lich","win"
"LegionCommander","Slark","Terrorblade","FacelessVoid","PhantomAssassin","win"
"OgreMagi","Necrophos","Invoker","Tinker","Morphling","lose"
"DrowRanger","Invoker","ShadowDemon","LegionCommander","Slark","win"
"Bloodseeker","Pudge","Anti-Mage","EmberSpirit","Terrorblade","lose"
"Riki","BountyHunter","Venomancer","Alchemist","WraithKing","win"
"Ursa","Timbersaw","Earthshaker","NightStalker","Pudge","lose"
"Timbersaw","WraithKing","Invoker","Pudge","Silencer","lose"
"Omniknight","Nature'sProphet","Slark","Necrophos","CentaurWarrunner","win"
"Pudge","Silencer","Invoker","Ursa","Tiny","lose"
"ShadowShaman","CrystalMaiden","Luna","Enigma","Slark","win"
"Slark","Tidehunter","SkywrathMage","Pudge","Leshrac","win"
"Terrorblade","EarthSpirit","Bristleback","Invoker","Mirana","lose"
"KeeperoftheLight","Pudge","Tidehunter","ShadowFiend","Tiny","lose"
"Clinkz","BountyHunter","Lich","Timbersaw","Invoker","win"
"Pudge","Batrider","Invoker","Necrophos","Ursa","win"
"Earthshaker","Windranger","TrollWarlord","Alchemist","TreantProtector","lose"
"Slark","Earthshaker","Timbersaw","Tidehunter","WraithKing","win"
"Rubick","Morphling","ChaosKnight","Windranger","Magnus","lose"
"NagaSiren","Slark","Riki","Timbersaw","Pudge","lose"
"Slardar","Mirana","SpiritBreaker","Windranger","KeeperoftheLight","win"
"undefined","undefined","undefined","undefined","undefined","win"
"undefined","undefined","undefined","undefined","undefined","lose"
"AncientApparition","Invoker","Razor","Lifestealer","LegionCommander","win"
"DrowRanger","PhantomAssassin","Jakiro","SpiritBreaker","DarkSeer","lose"
"LoneDruid","Morphling","FacelessVoid","ShadowFiend","Pudge","lose"
"Juggernaut","Axe","PhantomAssassin","StormSpirit","SpiritBreaker","win"
"Invoker","WinterWyvern","FacelessVoid","Earthshaker","ArcWarden","lose"
"Sven","SpiritBreaker","Undying","StormSpirit","PhantomAssassin","win"
"Silencer","SpiritBreaker","Pudge","PhantomLancer","LegionCommander","lose"
"Juggernaut","Timbersaw","Invoker","Warlock","Axe","win"
"Sven","EmberSpirit","Bloodseeker","LegionCommander","Invoker","win"
"Earthshaker","PhantomLancer","Pudge","Slark","Juggernaut","lose"
"Spectre","Invoker","WitchDoctor","Slardar","Nature'sProphet","win"
"Huskar","Slark","Terrorblade","Lion","SandKing","lose"
"Nature'sProphet","PhantomAssassin","PhantomLancer","Kunkka","Windranger","win"
"Sniper","Timbersaw","Clinkz","ShadowShaman","DrowRanger","lose"
"LegionCommander","PhantomAssassin","CrystalMaiden","Pugna","CentaurWarrunner","win"
"Enigma","Slark","Io","Lina","Earthshaker","lose"
"Lifestealer","TreantProtector","FacelessVoid","SandKing","Mirana","win"
"Alchemist","Pudge","Doom","OgreMagi","Earthshaker","lose"
"Invoker","Timbersaw","Morphling","Mirana","Bane","win"
"Pudge","Slark","Nature'sProphet","TreantProtector","Medusa","lose"
"Sven","Slardar","Bloodseeker","AncientApparition","EmberSpirit","lose"
"Riki","Tinker","SkywrathMage","FacelessVoid","DrowRanger","win"
"Anti-Mage","Rubick","Nature'sProphet","Pudge","Invoker","lose"
"ShadowShaman","Ursa","Morphling","PhantomAssassin","Omniknight","win"
"SpiritBreaker","Silencer","EmberSpirit","Lion","Doom","lose"
"DrowRanger","Lina","Anti-Mage","Bristleback","ShadowShaman","win"
"WraithKing","Huskar","Invoker","OutworldDevourer","Riki","win"
"Tiny","Venomancer","PhantomLancer","LegionCommander","Lina","lose"
"Necrophos","Bloodseeker","Sniper","Axe","Kunkka","lose"
"BountyHunter","Riki","PhantomAssassin","SpiritBreaker","Enigma","win"
"Viper","Lina","TrollWarlord","Silencer","Nature'sProphet","lose"
"Terrorblade","FacelessVoid","Alchemist","Lich","Mirana","win"
"Tinker","Enchantress","Techies","Slark","Jakiro","win"
"Bloodseeker","TemplarAssassin","CrystalMaiden","Sven","Invoker","lose"
"Necrophos","Tiny","Ursa","Sniper","Lifestealer","win"
"PhantomAssassin","ShadowShaman","Tidehunter","Clinkz","Abaddon","lose"
"Pudge","Lifestealer","SpiritBreaker","Omniknight","Luna","lose"
"Invoker","SandKing","LegionCommander","Viper","PhantomAssassin","win"
"Pudge","Axe","Luna","Mirana","Phoenix","win"
"Medusa","Abaddon","Tiny","Rubick","OgreMagi","lose"
"WraithKing","VengefulSpirit","Bloodseeker","Bristleback","LegionCommander","win"
"PhantomAssassin","Timbersaw","Invoker","Kunkka","Pudge","lose"
"Huskar","Pugna","LegionCommander","Clinkz","DrowRanger","win"
"WraithKing","Invoker","Disruptor","Pudge","DarkSeer","lose"
"DrowRanger","Riki","OgreMagi","Alchemist","Slark","lose"
"SkywrathMage","Undying","Tinker","BountyHunter","Timbersaw","win"
"Slardar","Windranger","ShadowFiend","NagaSiren","SpiritBreaker","lose"
"ShadowShaman","Clinkz","Timbersaw","Bristleback","Lina","win"
"Silencer","PhantomAssassin","Juggernaut","Ursa","BountyHunter","lose"
"Timbersaw","WraithKing","Windranger","Pudge","Anti-Mage","win"
"WraithKing","WitchDoctor","Huskar","ShadowShaman","Alchemist","win"
"Sven","ShadowDemon","PhantomAssassin","LegionCommander","Sniper","lose"
"Tinker","ElderTitan","DrowRanger","BountyHunter","Pudge","lose"
"PhantomAssassin","Lich","Earthshaker","StormSpirit","Bristleback","win"
"Disruptor","Invoker","WitchDoctor","DrowRanger","Windranger","win"
"SandKing","Puck","Omniknight","Slark","Lifestealer","lose"
"Dazzle","Huskar","PhantomAssassin","BountyHunter","ShadowFiend","lose"
"Bloodseeker","Omniknight","LegionCommander","Invoker","Necrophos","win"
"Axe","DrowRanger","Omniknight","Sniper","Bloodseeker","lose"
"BountyHunter","WraithKing","Luna","Oracle","VengefulSpirit","win"
"LegionCommander","FacelessVoid","StormSpirit","NyxAssassin","ShadowFiend","win"
"Timbersaw","Windranger","CrystalMaiden","Tinker","Axe","lose"
"Huskar","Pudge","Timbersaw","CentaurWarrunner","Riki","win"
"Visage","QueenofPain","WraithKing","Clinkz","Kunkka","lose"
"Sven","Tusk","Timbersaw","SpiritBreaker","OgreMagi","lose"
"Slark","Enchantress","CrystalMaiden","Tinker","SandKing","win"
"Anti-Mage","Weaver","OgreMagi","Lifestealer","Kunkka","lose"
"Alchemist","Mirana","Juggernaut","SkywrathMage","Earthshaker","win"
"Axe","Riki","Pudge","LegionCommander","Mirana","win"
"VengefulSpirit","Nature'sProphet","Bristleback","Tinker","OutworldDevourer","lose"
"Riki","Bloodseeker","Kunkka","CrystalMaiden","Tinker","lose"
"Lifestealer","Slark","Terrorblade","Omniknight","Alchemist","win"
"Lifestealer","PhantomLancer","Riki","Venomancer","Gyrocopter","lose"
"Lion","Necrophos","Anti-Mage","Weaver","Sven","win"
"SandKing","Silencer","Enigma","Anti-Mage","Windranger","lose"
"Alchemist","WraithKing","Abaddon","TemplarAssassin","Riki","win"
"DrowRanger","TrollWarlord","ShadowFiend","Omniknight","Medusa","lose"
"Weaver","Ursa","Sven","Disruptor","Luna","win"
"Slark","Oracle","Terrorblade","PhantomAssassin","Venomancer","win"
